都道府県,性別,年齢区分,下限値,上限値,人数
静岡県,男性,60～64歳,31.0,inf,7901
静岡県,男性,60～64歳,51.0,inf,1760
愛知県,男性,60～64歳,,,97997
愛知県,男性,60～64歳,31.0,inf,13996
愛知県,男性,60～64歳,51.0,inf,3327
三重県,男性,60～64歳,,,24677
三重県,男性,60～64歳,31.0,inf,4050
三重県,男性,60～64歳,51.0,inf,955
滋賀県,男性,60～64歳,,,18426
滋賀県,男性,60～64歳,31.0,inf,3019
滋賀県,男性,60～64歳,51.0,inf,665
京都府,男性,60～64歳,,,29554
京都府,男性,60～64歳,31.0,inf,4680
京都府,男性,60～64歳,51.0,inf,1043
大阪府,男性,60～64歳,,,90658
大阪府,男性,60～64歳,31.0,inf,15399
大阪府,男性,60～64歳,51.0,inf,3711
兵庫県,男性,60～64歳,,,66605
兵庫県,男性,60～64歳,31.0,inf,10876
兵庫県,男性,60～64歳,51.0,inf,2578
奈良県,男性,60～64歳,,,15707
奈良県,男性,60～64歳,31.0,inf,2465
奈良県,男性,60～64歳,51.0,inf,545
和歌山県,男性,60～64歳,,,11523
和歌山県,男性,60～64歳,31.0,inf,2021
和歌山県,男性,60～64歳,51.0,inf,484
鳥取県,男性,60～64歳,,,7143
鳥取県,男性,60～64歳,31.0,inf,1262
鳥取県,男性,60～64歳,51.0,inf,283
島根県,男性,60～64歳,,,9652
島根県,男性,60～64歳,31.0,inf,1896
島根県,男性,60～64歳,51.0,inf,437
岡山県,男性,60～64歳,,,23198
岡山県,男性,60～64歳,31.0,inf,3683
岡山県,男性,60～64歳,51.0,inf,866
広島県,男性,60～64歳,,,34718
広島県,男性,60～64歳,31.0,inf,5740
広島県,男性,60～64歳,51.0,inf,1444
山口県,男性,60～64歳,,,16501
山口県,男性,60～64歳,31.0,inf,2839
山口県,男性,60～64歳,51.0,inf,656
徳島県,男性,60～64歳,,,9267
徳島県,男性,60～64歳,31.0,inf,1508
徳島県,男性,60～64歳,51.0,inf,352
香川県,男性,60～64歳,,,12465
香川県,男性,60～64歳,31.0,inf,1970
香川県,男性,60～64歳,51.0,inf,487
愛媛県,男性,60～64歳,,,17192
愛媛県,男性,60～64歳,31.0,inf,2986
愛媛県,男性,60～64歳,51.0,inf,730
高知県,男性,60～64歳,,,8389
高知県,男性,60～64歳,31.0,inf,1613
高知県,男性,60～64歳,51.0,inf,398
福岡県,男性,60～64歳,,,58228
福岡県,男性,60～64歳,31.0,inf,9862
福岡県,男性,60～64歳,51.0,inf,2465
佐賀県,男性,60～64歳,,,10691
佐賀県,男性,60～64歳,31.0,inf,1719
佐賀県,男性,60～64歳,51.0,inf,451
長崎県,男性,60～64歳,,,17151
長崎県,男性,60～64歳,31.0,inf,3025
長崎県,男性,60～64歳,51.0,inf,758
熊本県,男性,60～64歳,,,23251
熊本県,男性,60～64歳,31.0,inf,3991
熊本県,男性,60～64歳,51.0,inf,933
大分県,男性,60～64歳,,,15734
大分県,男性,60～64歳,31.0,inf,2819
大分県,男性,60～64歳,51.0,inf,603
宮崎県,男性,60～64歳,,,13859
宮崎県,男性,60～64歳,31.0,inf,2530
宮崎県,男性,60～64歳,51.0,inf,621
鹿児島県,男性,60～64歳,,,21834
鹿児島県,男性,60～64歳,31.0,inf,4171
鹿児島県,男性,60～64歳,51.0,inf,884
沖縄県,男性,60～64歳,,,15347
沖縄県,男性,60～64歳,31.0,inf,2736
沖縄県,男性,60～64歳,51.0,inf,684
北海道,男性,65～69歳,,,44806
北海道,男性,65～69歳,31.0,inf,8509
北海道,男性,65～69歳,51.0,inf,1845
青森県,男性,65～69歳,,,14127
青森県,男性,65～69歳,31.0,inf,3004
青森県,男性,65～69歳,51.0,inf,644
岩手県,男性,65～69歳,,,15958
岩手県,男性,65～69歳,31.0,inf,3668
岩手県,男性,65～69歳,51.0,inf,768
宮城県,男性,65～69歳,,,29846
宮城県,男性,65～69歳,31.0,inf,5235
宮城県,男性,65～69歳,51.0,inf,1235
秋田県,男性,65～69歳,,,12516
秋田県,男性,65～69歳,31.0,inf,2861
秋田県,男性,65～69歳,51.0,inf,600
山形県,男性,65～69歳,,,17301
山形県,男性,65～69歳,31.0,inf,3344
山形県,男性,65～69歳,51.0,inf,736
福島県,男性,65～69歳,,,24890
福島県,男性,65～69歳,31.0,inf,4642
福島県,男性,65～69歳,51.0,inf,1008
茨城県,男性,65～69歳,,,32658
茨城県,男性,65～69歳,31.0,inf,5520
茨城県,男性,65～69歳,51.0,inf,1096
栃木県,男性,65～69歳,,,22803
栃木県,男性,65～69歳,31.0,inf,4493
栃木県,男性,65～69歳,51.0,inf,850
群馬県,男性,65～69歳,,,23030
群馬県,男性,65～69歳,31.0,inf,3932
群馬県,男性,65～69歳,51.0,inf,774
埼玉県,男性,65～69歳,,,74154
埼玉県,男性,65～69歳,31.0,inf,12085
埼玉県,男性,65～69歳,51.0,inf,2633
千葉県,男性,65～69歳,,,61432
千葉県,男性,65～69歳,31.0,inf,10083
千葉県,男性,65～69歳,51.0,inf,2173
東京都,男性,65～69歳,,,119183
東京都,男性,65～69歳,31.0,inf,20571
東京都,男性,65～69歳,51.0,inf,4815
神奈川県,男性,65～69歳,,,76159
神奈川県,男性,65～69歳,31.0,inf,12683
神奈川県,男性,65～69歳,51.0,inf,2709
新潟県,男性,65～69歳,,,29739
新潟県,男性,65～69歳,31.0,inf,5806
新潟県,男性,65～69歳,51.0,inf,1160
富山県,男性,65～69歳,,,12390
富山県,男性,65～69歳,31.0,inf,2205
富山県,男性,65～69歳,51.0,inf,465
石川県,男性,65～69歳,,,12550
石川県,男性,65～69歳,31.0,inf,2145
石川県,男性,65～69歳,51.0,inf,478
福井県,男性,65～69歳,,,8372
福井県,男性,65～69歳,31.0,inf,1441
福井県,男性,65～69歳,51.0,inf,320
山梨県,男性,65～69歳,,,11279
山梨県,男性,65～69歳,31.0,inf,1815
山梨県,男性,65～69歳,51.0,inf,345
長野県,男性,65～69歳,,,26335
長野県,男性,65～69歳,31.0,inf,4533
長野県,男性,65～69歳,51.0,inf,898
岐阜県,男性,65～69歳,,,23661
岐阜県,男性,65～69歳,31.0,inf,3818
岐阜県,男性,65～69歳,51.0,inf,783
静岡県,男性,65～69歳,,,40986
静岡県,男性,65～69歳,31.0,inf,6300
静岡県,男性,65～69歳,51.0,inf,1311
愛知県,男性,65～69歳,,,70596
愛知県,男性,65～69歳,31.0,inf,10449
愛知県,男性,65～69歳,51.0,inf,2417
三重県,男性,65～69歳,,,20492
三重県,男性,65～69歳,31.0,inf,3544
三重県,男性,65～69歳,51.0,inf,715
滋賀県,男性,65～69歳,,,14929
滋賀県,男性,65～69歳,31.0,inf,2516
滋賀県,男性,65～69歳,51.0,inf,517
京都府,男性,65～69歳,,,22487
京都府,男性,65～69歳,31.0,inf,3692
京都府,男性,65～69歳,51.0,inf,754
大阪府,男性,65～69歳,,,64815
大阪府,男性,65～69歳,31.0,inf,10966
大阪府,男性,65～69歳,51.0,inf,2514
兵庫県,男性,65～69歳,,,52311
兵庫県,男性,65～69歳,31.0,inf,8705
兵庫県,男性,65～69歳,51.0,inf,1836
奈良県,男性,65～69歳,,,12738
奈良県,男性,65～69歳,31.0,inf,2108
奈良県,男性,65～69歳,51.0,inf,439
和歌山県,男性,65～69歳,,,9754
和歌山県,男性,65～69歳,31.0,inf,1680
和歌山県,男性,65～69歳,51.0,inf,384
鳥取県,男性,65～69歳,,,5882
鳥取県,男性,65～69歳,31.0,inf,1019
鳥取県,男性,65～69歳,51.0,inf,236
島根県,男性,65～69歳,,,8832
島根県,男性,65～69歳,31.0,inf,1956
島根県,男性,65～69歳,51.0,inf,399
岡山県,男性,65～69歳,,,18977
岡山県,男性,65～69歳,31.0,inf,3083
岡山県,男性,65～69歳,51.0,inf,650
広島県,男性,65～69歳,,,26519
広島県,男性,65～69歳,31.0,inf,4123
広島県,男性,65～69歳,51.0,inf,975
山口県,男性,65～69歳,,,13860
山口県,男性,65～69歳,31.0,inf,2542
山口県,男性,65～69歳,51.0,inf,556
徳島県,男性,65～69歳,,,8550
徳島県,男性,65～69歳,31.0,inf,1425
徳島県,男性,65～69歳,51.0,inf,279
香川県,男性,65～69歳,,,11007
香川県,男性,65～69歳,31.0,inf,1834
香川県,男性,65～69歳,51.0,inf,405
愛媛県,男性,65～69歳,,,13674
愛媛県,男性,65～69歳,31.0,inf,2320
愛媛県,男性,65～69歳,51.0,inf,527
高知県,男性,65～69歳,,,7513
高知県,男性,65～69歳,31.0,inf,1490
高知県,男性,65～69歳,51.0,inf,340
福岡県,男性,65～69歳,,,48525
福岡県,男性,65～69歳,31.0,inf,8072
福岡県,男性,65～69歳,51.0,inf,1791
佐賀県,男性,65～69歳,,,9889
佐賀県,男性,65～69歳,31.0,inf,1674
佐賀県,男性,65～69歳,51.0,inf,355
長崎県,男性,65～69歳,,,15783
長崎県,男性,65～69歳,31.0,inf,2748
長崎県,男性,65～69歳,51.0,inf,628
熊本県,男性,65～69歳,,,20922
熊本県,男性,65～69歳,31.0,inf,3658
熊本県,男性,65～69歳,51.0,inf,797
大分県,男性,65～69歳,,,13909
大分県,男性,65～69歳,31.0,inf,2630
大分県,男性,65～69歳,51.0,inf,489
宮崎県,男性,65～69歳,,,12364
宮崎県,男性,65～69歳,31.0,inf,2511
宮崎県,男性,65～69歳,51.0,inf,538
鹿児島県,男性,65～69歳,,,20673
鹿児島県,男性,65～69歳,31.0,inf,4074
鹿児島県,男性,65～69歳,51.0,inf,802
沖縄県,男性,65～69歳,,,13738
沖縄県,男性,65～69歳,31.0,inf,2279
沖縄県,男性,65～69歳,51.0,inf,487
北海道,男性,70～74歳,,,39702
北海道,男性,70～74歳,31.0,inf,7245
北海道,男性,70～74歳,51.0,inf,1339
青森県,男性,70～74歳,,,14368
青森県,男性,70～74歳,31.0,inf,3049
青森県,男性,70～74歳,51.0,inf,599
岩手県,男性,70～74歳,,,17149
岩手県,男性,70～74歳,31.0,inf,3742
岩手県,男性,70～74歳,51.0,inf,702
宮城県,男性,70～74歳,,,32490
宮城県,男性,70～74歳,31.0,inf,5583
宮城県,男性,70～74歳,51.0,inf,1047
秋田県,男性,70～74歳,,,12630
秋田県,男性,70～74歳,31.0,inf,2962
秋田県,男性,70～74歳,51.0,inf,479
山形県,男性,70～74歳,,,18050
山形県,男性,70～74歳,31.0,inf,3637
山形県,男性,70～74歳,51.0,inf,630
福島県,男性,70～74歳,,,26323
福島県,男性,70～74歳,31.0,inf,4888
福島県,男性,70～74歳,51.0,inf,944
茨城県,男性,70～74歳,,,34018
茨城県,男性,70～74歳,31.0,inf,5551
茨城県,男性,70～74歳,51.0,inf,894
栃木県,男性,70～74歳,,,23548
栃木県,男性,70～74歳,31.0,inf,4677
栃木県,男性,70～74歳,51.0,inf,746
群馬県,男性,70～74歳,,,26745
群馬県,男性,70～74歳,31.0,inf,4571
群馬県,男性,70～74歳,51.0,inf,814
埼玉県,男性,70～74歳,,,88408
埼玉県,男性,70～74歳,31.0,inf,14343
埼玉県,男性,70～74歳,51.0,inf,2717
千葉県,男性,70～74歳,,,73566
千葉県,男性,70～74歳,31.0,inf,11486
千葉県,男性,70～74歳,51.0,inf,2137
東京都,男性,70～74歳,,,139545
東京都,男性,70～74歳,31.0,inf,22752
東京都,男性,70～74歳,51.0,inf,4455
神奈川県,男性,70～74歳,,,84339
神奈川県,男性,70～74歳,31.0,inf,13264
神奈川県,男性,70～74歳,51.0,inf,2440
新潟県,男性,70～74歳,,,32909
新潟県,男性,70～74歳,31.0,inf,6415
新潟県,男性,70～74歳,51.0,inf,1152
富山県,男性,70～74歳,,,14957
富山県,男性,70～74歳,31.0,inf,2400
富山県,男性,70～74歳,51.0,inf,501
石川県,男性,70～74歳,,,15397
石川県,男性,70～74歳,31.0,inf,2682
石川県,男性,70～74歳,51.0,inf,520
福井県,男性,70～74歳,,,8586
福井県,男性,70～74歳,31.0,inf,1534
福井県,男性,70～74歳,51.0,inf,273
山梨県,男性,70～74歳,,,12038
山梨県,男性,70～74歳,31.0,inf,1893
山梨県,男性,70～74歳,51.0,inf,335
長野県,男性,70～74歳,,,30790
長野県,男性,70～74歳,31.0,inf,5093
長野県,男性,70～74歳,51.0,inf,862
岐阜県,男性,70～74歳,,,27519
岐阜県,男性,70～74歳,31.0,inf,4394
岐阜県,男性,70～74歳,51.0,inf,820
静岡県,男性,70～74歳,,,44947
静岡県,男性,70～74歳,31.0,inf,6964
静岡県,男性,70～74歳,51.0,inf,1215
愛知県,男性,70～74歳,,,83533
愛知県,男性,70～74歳,31.0,inf,12223
愛知県,男性,70～74歳,51.0,inf,2452
三重県,男性,70～74歳,,,24751
三重県,男性,70～74歳,31.0,inf,4418
三重県,男性,70～74歳,51.0,inf,787
滋賀県,男性,70～74歳,,,16978
滋賀県,男性,70～74歳,31.0,inf,2978
滋賀県,男性,70～74歳,51.0,inf,509
京都府,男性,70～74歳,,,27025
京都府,男性,70～74歳,31.0,inf,4304
京都府,男性,70～74歳,51.0,inf,804
大阪府,男性,70～74歳,,,75129
大阪府,男性,70～74歳,31.0,inf,12804
大阪府,男性,70～74歳,51.0,inf,2422
兵庫県,男性,70～74歳,,,60158
兵庫県,男性,70～74歳,31.0,inf,9645
兵庫県,男性,70～74歳,51.0,inf,1828
奈良県,男性,70～74歳,,,15565
奈良県,男性,70～74歳,31.0,inf,2487
奈良県,男性,70～74歳,51.0,inf,431
和歌山県,男性,70～74歳,,,11409
和歌山県,男性,70～74歳,31.0,inf,1984
和歌山県,男性,70～74歳,51.0,inf,374
鳥取県,男性,70～74歳,,,5775
鳥取県,男性,70～74歳,31.0,inf,1046
鳥取県,男性,70～74歳,51.0,inf,197
島根県,男性,70～74歳,,,10311
島根県,男性,70～74歳,31.0,inf,2358
島根県,男性,70～74歳,51.0,inf,404
岡山県,男性,70～74歳,,,19859
岡山県,男性,70～74歳,31.0,inf,3242
岡山県,男性,70～74歳,51.0,inf,620
広島県,男性,70～74歳,,,27676
広島県,男性,70～74歳,31.0,inf,4404
広島県,男性,70～74歳,51.0,inf,803
山口県,男性,70～74歳,,,15581
山口県,男性,70～74歳,31.0,inf,2750
山口県,男性,70～74歳,51.0,inf,479
徳島県,男性,70～74歳,,,10006
徳島県,男性,70～74歳,31.0,inf,1725
徳島県,男性,70～74歳,51.0,inf,284
香川県,男性,70～74歳,,,13825
香川県,男性,70～74歳,31.0,inf,2143
香川県,男性,70～74歳,51.0,inf,380
愛媛県,男性,70～74歳,,,14278
愛媛県,男性,70～74歳,31.0,inf,2327
愛媛県,男性,70～74歳,51.0,inf,469
高知県,男性,70～74歳,,,8718
高知県,男性,70～74歳,31.0,inf,1762
高知県,男性,70～74歳,51.0,inf,299
福岡県,男性,70～74歳,,,52491
福岡県,男性,70～74歳,31.0,inf,8343
福岡県,男性,70～74歳,51.0,inf,1633
佐賀県,男性,70～74歳,,,10599
佐賀県,男性,70～74歳,31.0,inf,1850
佐賀県,男性,70～74歳,51.0,inf,330
長崎県,男性,70～74歳,,,17284
長崎県,男性,70～74歳,31.0,inf,2951
長崎県,男性,70～74歳,51.0,inf,555
熊本県,男性,70～74歳,,,20958
熊本県,男性,70～74歳,31.0,inf,3587
熊本県,男性,70～74歳,51.0,inf,610
大分県,男性,70～74歳,,,14969
大分県,男性,70～74歳,31.0,inf,2785
大分県,男性,70～74歳,51.0,inf,421
宮崎県,男性,70～74歳,,,13955
宮崎県,男性,70～74歳,31.0,inf,2585
宮崎県,男性,70～74歳,51.0,inf,475
鹿児島県,男性,70～74歳,,,23063
鹿児島県,男性,70～74歳,31.0,inf,4519
鹿児島県,男性,70～74歳,51.0,inf,784
沖縄県,男性,70～74歳,,,13117
沖縄県,男性,70～74歳,31.0,inf,1978
沖縄県,男性,70～74歳,51.0,inf,409
北海道,女性,40～44歳,,,60923
北海道,女性,40～44歳,31.0,inf,2196
北海道,女性,40～44歳,51.0,inf,621
青森県,女性,40～44歳,,,16569
青森県,女性,40～44歳,31.0,inf,665
青森県,女性,40～44歳,51.0,inf,190
岩手県,女性,40～44歳,,,17326
岩手県,女性,40～44歳,31.0,inf,706
岩手県,女性,40～44歳,51.0,inf,185
宮城県,女性,40～44歳,,,37003
宮城県,女性,40～44歳,31.0,inf,1225
宮城県,女性,40～44歳,51.0,inf,358
秋田県,女性,40～44歳,,,13485
秋田県,女性,40～44歳,31.0,inf,530
秋田県,女性,40～44歳,51.0,inf,169
山形県,女性,40～44歳,,,19255
山形県,女性,40～44歳,31.0,inf,601
山形県,女性,40～44歳,51.0,inf,149
福島県,女性,40～44歳,,,26244
福島県,女性,40～44歳,31.0,inf,994
福島県,女性,40～44歳,51.0,inf,299
茨城県,女性,40～44歳,,,39679
茨城県,女性,40～44歳,31.0,inf,1425
茨城県,女性,40～44歳,51.0,inf,374
栃木県,女性,40～44歳,,,27719
栃木県,女性,40～44歳,31.0,inf,1022
栃木県,女性,40～44歳,51.0,inf,267
群馬県,女性,40～44歳,,,25050
群馬県,女性,40～44歳,31.0,inf,831
群馬県,女性,40～44歳,51.0,inf,230
埼玉県,女性,40～44歳,,,102139
埼玉県,女性,40～44歳,31.0,inf,3507
埼玉県,女性,40～44歳,51.0,inf,912
千葉県,女性,40～44歳,,,87294
千葉県,女性,40～44歳,31.0,inf,2988
千葉県,女性,40～44歳,51.0,inf,817
東京都,女性,40～44歳,,,254795
東京都,女性,40～44歳,31.0,inf,8733
東京都,女性,40～44歳,51.0,inf,2138
神奈川県,女性,40～44歳,,,137186
神奈川県,女性,40～44歳,31.0,inf,4625
神奈川県,女性,40～44歳,51.0,inf,1111
新潟県,女性,40～44歳,,,34770
新潟県,女性,40～44歳,31.0,inf,1073
新潟県,女性,40～44歳,51.0,inf,276
富山県,女性,40～44歳,,,16159
富山県,女性,40～44歳,31.0,inf,489
富山県,女性,40～44歳,51.0,inf,132
石川県,女性,40～44歳,,,17910
石川県,女性,40～44歳,31.0,inf,514
石川県,女性,40～44歳,51.0,inf,149
福井県,女性,40～44歳,,,11811
福井県,女性,40～44歳,31.0,inf,336
福井県,女性,40～44歳,51.0,inf,72
山梨県,女性,40～44歳,,,12116
山梨県,女性,40～44歳,31.0,inf,327
山梨県,女性,40～44歳,51.0,inf,99
長野県,女性,40～44歳,,,30209
長野県,女性,40～44歳,31.0,inf,889
長野県,女性,40～44歳,51.0,inf,215
岐阜県,女性,40～44歳,,,26801
岐阜県,女性,40～44歳,31.0,inf,789
岐阜県,女性,40～44歳,51.0,inf,220
静岡県,女性,40～44歳,,,52446
静岡県,女性,40～44歳,31.0,inf,1661
静岡県,女性,40～44歳,51.0,inf,435
愛知県,女性,40～44歳,,,110218
愛知県,女性,40～44歳,31.0,inf,3274
愛知県,女性,40～44歳,51.0,inf,831
三重県,女性,40～44歳,,,24482
三重県,女性,40～44歳,31.0,inf,794
三重県,女性,40～44歳,51.0,inf,211
滋賀県,女性,40～44歳,,,22738
滋賀県,女性,40～44歳,31.0,inf,655
滋賀県,女性,40～44歳,51.0,inf,165
京都府,女性,40～44歳,,,34992
京都府,女性,40～44歳,31.0,inf,975
京都府,女性,40～44歳,51.0,inf,276
大阪府,女性,40～44歳,,,117769
大阪府,女性,40～44歳,31.0,inf,3884
大阪府,女性,40～44歳,51.0,inf,1010
兵庫県,女性,40～44歳,,,72072
兵庫県,女性,40～44歳,31.0,inf,2241
兵庫県,女性,40～44歳,51.0,inf,515
奈良県,女性,40～44歳,,,16609
奈良県,女性,40～44歳,31.0,inf,496
奈良県,女性,40～44歳,51.0,inf,117
和歌山県,女性,40～44歳,,,10700
和歌山県,女性,40～44歳,31.0,inf,372
和歌山県,女性,40～44歳,51.0,inf,78
鳥取県,女性,40～44歳,,,7702
鳥取県,女性,40～44歳,31.0,inf,215
鳥取県,女性,40～44歳,51.0,inf,58
島根県,女性,40～44歳,,,10102
島根県,女性,40～44歳,31.0,inf,326
島根県,女性,40～44歳,51.0,inf,61
岡山県,女性,40～44歳,,,26217
岡山県,女性,40～44歳,31.0,inf,793
岡山県,女性,40～44歳,51.0,inf,213
広島県,女性,40～44歳,,,37389
広島県,女性,40～44歳,31.0,inf,1199
広島県,女性,40～44歳,51.0,inf,305
山口県,女性,40～44歳,,,15914
山口県,女性,40～44歳,31.0,inf,515
山口県,女性,40～44歳,51.0,inf,115
徳島県,女性,40～44歳,,,9818
徳島県,女性,40～44歳,31.0,inf,304
徳島県,女性,40～44歳,51.0,inf,84
香川県,女性,40～44歳,,,13447
香川県,女性,40～44歳,31.0,inf,431
香川県,女性,40～44歳,51.0,inf,124
愛媛県,女性,40～44歳,,,18519
愛媛県,女性,40～44歳,31.0,inf,631
愛媛県,女性,40～44歳,51.0,inf,182
高知県,女性,40～44歳,,,9568
高知県,女性,40～44歳,31.0,inf,331
高知県,女性,40～44歳,51.0,inf,95
福岡県,女性,40～44歳,,,72887
福岡県,女性,40～44歳,31.0,inf,2394
福岡県,女性,40～44歳,51.0,inf,663
佐賀県,女性,40～44歳,,,10847
佐賀県,女性,40～44歳,31.0,inf,354
佐賀県,女性,40～44歳,51.0,inf,97
長崎県,女性,40～44歳,,,16897
長崎県,女性,40～44歳,31.0,inf,540
長崎県,女性,40～44歳,51.0,inf,143
熊本県,女性,40～44歳,,,25486
熊本県,女性,40～44歳,31.0,inf,903
熊本県,女性,40～44歳,51.0,inf,256
大分県,女性,40～44歳,,,16816
大分県,女性,40～44歳,31.0,inf,574
大分県,女性,40～44歳,51.0,inf,153
宮崎県,女性,40～44歳,,,13935
宮崎県,女性,40～44歳,31.0,inf,480
宮崎県,女性,40～44歳,51.0,inf,140
鹿児島県,女性,40～44歳,,,19427
鹿児島県,女性,40～44歳,31.0,inf,719
鹿児島県,女性,40～44歳,51.0,inf,219
沖縄県,女性,40～44歳,,,21109
沖縄県,女性,40～44歳,31.0,inf,1001
沖縄県,女性,40～44歳,51.0,inf,298
北海道,女性,45～49歳,,,74383
北海道,女性,45～49歳,31.0,inf,3523
北海道,女性,45～49歳,51.0,inf,980
青森県,女性,45～49歳,,,19856
青森県,女性,45～49歳,31.0,inf,1086
青森県,女性,45～49歳,51.0,inf,308
岩手県,女性,45～49歳,,,20413
岩手県,女性,45～49歳,31.0,inf,1072
岩手県,女性,45～49歳,51.0,inf,265
宮城県,女性,45～49歳,,,42664
宮城県,女性,45～49歳,31.0,inf,1906
宮城県,女性,45～49歳,51.0,inf,536
秋田県,女性,45～49歳,,,15447
秋田県,女性,45～49歳,31.0,inf,798
秋田県,女性,45～49歳,51.0,inf,224
山形県,女性,45～49歳,,,21212
山形県,女性,45～49歳,31.0,inf,867
山形県,女性,45～49歳,51.0,inf,227
福島県,女性,45～49歳,,,30295
福島県,女性,45～49歳,31.0,inf,1467
福島県,女性,45～49歳,51.0,inf,380
茨城県,女性,45～49歳,,,48427
茨城県,女性,45～49歳,31.0,inf,2308
茨城県,女性,45～49歳,51.0,inf,595
栃木県,女性,45～49歳,,,33048
栃木県,女性,45～49歳,31.0,inf,1613
栃木県,女性,45～49歳,51.0,inf,421
群馬県,女性,45～49歳,,,32563
群馬県,女性,45～49歳,31.0,inf,1420
群馬県,女性,45～49歳,51.0,inf,366
埼玉県,女性,45～49歳,,,125269
埼玉県,女性,45～49歳,31.0,inf,5748
埼玉県,女性,45～49歳,51.0,inf,1353
千葉県,女性,45～49歳,,,106633
千葉県,女性,45～49歳,31.0,inf,4831
千葉県,女性,45～49歳,51.0,inf,1169
東京都,女性,45～49歳,,,288298
東京都,女性,45～49歳,31.0,inf,13160
東京都,女性,45～49歳,51.0,inf,3102
神奈川県,女性,45～49歳,,,166575
神奈川県,女性,45～49歳,31.0,inf,7260
神奈川県,女性,45～49歳,51.0,inf,1742
新潟県,女性,45～49歳,,,42249
新潟県,女性,45～49歳,31.0,inf,1778
新潟県,女性,45～49歳,51.0,inf,461
富山県,女性,45～49歳,,,21123
富山県,女性,45～49歳,31.0,inf,845
富山県,女性,45～49歳,51.0,inf,231
石川県,女性,45～49歳,,,22902
石川県,女性,45～49歳,31.0,inf,933
石川県,女性,45～49歳,51.0,inf,209
福井県,女性,45～49歳,,,14344
福井県,女性,45～49歳,31.0,inf,587
福井県,女性,45～49歳,51.0,inf,131
山梨県,女性,45～49歳,,,15145
山梨県,女性,45～49歳,31.0,inf,659
山梨県,女性,45～49歳,51.0,inf,143
長野県,女性,45～49歳,,,38645
長野県,女性,45～49歳,31.0,inf,1482
長野県,女性,45～49歳,51.0,inf,354
岐阜県,女性,45～49歳,,,34525
岐阜県,女性,45～49歳,31.0,inf,1325
岐阜県,女性,45～49歳,51.0,inf,282
静岡県,女性,45～49歳,,,65373
静岡県,女性,45～49歳,31.0,inf,2598
静岡県,女性,45～49歳,51.0,inf,637
愛知県,女性,45～49歳,,,134944
愛知県,女性,45～49歳,31.0,inf,5266
愛知県,女性,45～49歳,51.0,inf,1341
三重県,女性,45～49歳,,,31336
三重県,女性,45～49歳,31.0,inf,1264
三重県,女性,45～49歳,51.0,inf,317
滋賀県,女性,45～49歳,,,26347
滋賀県,女性,45～49歳,31.0,inf,1021
滋賀県,女性,45～49歳,51.0,inf,239
京都府,女性,45～49歳,,,43462
京都府,女性,45～49歳,31.0,inf,1653
京都府,女性,45～49歳,51.0,inf,372
大阪府,女性,45～49歳,,,146492
大阪府,女性,45～49歳,31.0,inf,6310
大阪府,女性,45～49歳,51.0,inf,1591
兵庫県,女性,45～49歳,,,91296
兵庫県,女性,45～49歳,31.0,inf,3730
兵庫県,女性,45～49歳,51.0,inf,910
奈良県,女性,45～49歳,,,20916
奈良県,女性,45～49歳,31.0,inf,796
奈良県,女性,45～49歳,51.0,inf,181
和歌山県,女性,45～49歳,,,13534
和歌山県,女性,45～49歳,31.0,inf,621
和歌山県,女性,45～49歳,51.0,inf,159
鳥取県,女性,45～49歳,,,9082
鳥取県,女性,45～49歳,31.0,inf,317
鳥取県,女性,45～49歳,51.0,inf,77
島根県,女性,45～49歳,,,12170
島根県,女性,45～49歳,31.0,inf,511
島根県,女性,45～49歳,51.0,inf,112
岡山県,女性,45～49歳,,,32743
岡山県,女性,45～49歳,31.0,inf,1301
岡山県,女性,45～49歳,51.0,inf,300
広島県,女性,45～49歳,,,47437
広島県,女性,45～49歳,31.0,inf,1924
広島県,女性,45～49歳,51.0,inf,480
山口県,女性,45～49歳,,,20166
山口県,女性,45～49歳,31.0,inf,874
山口県,女性,45～49歳,51.0,inf,197
徳島県,女性,45～49歳,,,12073
徳島県,女性,45～49歳,31.0,inf,497
徳島県,女性,45～49歳,51.0,inf,138
香川県,女性,45～49歳,,,16940
香川県,女性,45～49歳,31.0,inf,718
香川県,女性,45～49歳,51.0,inf,172
愛媛県,女性,45～49歳,,,22573
愛媛県,女性,45～49歳,31.0,inf,990
愛媛県,女性,45～49歳,51.0,inf,266
高知県,女性,45～49歳,,,11884
高知県,女性,45～49歳,31.0,inf,585
高知県,女性,45～49歳,51.0,inf,154
福岡県,女性,45～49歳,,,82724
福岡県,女性,45～49歳,31.0,inf,3683
福岡県,女性,45～49歳,51.0,inf,970
佐賀県,女性,45～49歳,,,12262
佐賀県,女性,45～49歳,31.0,inf,580
佐賀県,女性,45～49歳,51.0,inf,149
長崎県,女性,45～49歳,,,19656
長崎県,女性,45～49歳,31.0,inf,879
長崎県,女性,45～49歳,51.0,inf,236
熊本県,女性,45～49歳,,,28714
熊本県,女性,45～49歳,31.0,inf,1363
熊本県,女性,45～49歳,51.0,inf,320
大分県,女性,45～49歳,,,19553
大分県,女性,45～49歳,31.0,inf,902
大分県,女性,45～49歳,51.0,inf,217
宮崎県,女性,45～49歳,,,16234
宮崎県,女性,45～49歳,31.0,inf,772
宮崎県,女性,45～49歳,51.0,inf,218
鹿児島県,女性,45～49歳,,,21451
鹿児島県,女性,45～49歳,31.0,inf,1075
