都道府県,性別,年齢区分,下限値,上限値,人数
広島県,男性,40～44歳,30.0,45.0,-
広島県,男性,40～44歳,0.0,30.0,-
山口県,男性,40～44歳,90.0,inf,404
山口県,男性,40～44歳,60.0,90.0,2221
山口県,男性,40～44歳,45.0,60.0,96
山口県,男性,40～44歳,30.0,45.0,-
山口県,男性,40～44歳,0.0,30.0,-
徳島県,男性,40～44歳,90.0,inf,183
徳島県,男性,40～44歳,60.0,90.0,823
徳島県,男性,40～44歳,45.0,60.0,38
徳島県,男性,40～44歳,30.0,45.0,-
徳島県,男性,40～44歳,0.0,30.0,-
香川県,男性,40～44歳,90.0,inf,287
香川県,男性,40～44歳,60.0,90.0,1387
香川県,男性,40～44歳,45.0,60.0,57
香川県,男性,40～44歳,30.0,45.0,-
香川県,男性,40～44歳,0.0,30.0,-
愛媛県,男性,40～44歳,90.0,inf,429
愛媛県,男性,40～44歳,60.0,90.0,2232
愛媛県,男性,40～44歳,45.0,60.0,116
愛媛県,男性,40～44歳,30.0,45.0,-
愛媛県,男性,40～44歳,0.0,30.0,-
高知県,男性,40～44歳,90.0,inf,138
高知県,男性,40～44歳,60.0,90.0,897
高知県,男性,40～44歳,45.0,60.0,65
高知県,男性,40～44歳,30.0,45.0,-
高知県,男性,40～44歳,0.0,30.0,-
福岡県,男性,40～44歳,90.0,inf,2126
福岡県,男性,40～44歳,60.0,90.0,8590
福岡県,男性,40～44歳,45.0,60.0,319
福岡県,男性,40～44歳,30.0,45.0,-
福岡県,男性,40～44歳,0.0,30.0,15
佐賀県,男性,40～44歳,90.0,inf,274
佐賀県,男性,40～44歳,60.0,90.0,1150
佐賀県,男性,40～44歳,45.0,60.0,45
佐賀県,男性,40～44歳,30.0,45.0,-
佐賀県,男性,40～44歳,0.0,30.0,-
長崎県,男性,40～44歳,90.0,inf,297
長崎県,男性,40～44歳,60.0,90.0,1277
長崎県,男性,40～44歳,45.0,60.0,49
長崎県,男性,40～44歳,30.0,45.0,-
長崎県,男性,40～44歳,0.0,30.0,-
熊本県,男性,40～44歳,90.0,inf,380
