都道府県,性別,年齢区分,下限値,上限値,人数
茨城県,男性,45～49歳,8.0,8.4,254
茨城県,男性,45～49歳,6.5,8.0,2471
茨城県,男性,45～49歳,6.0,6.5,3797
茨城県,男性,45～49歳,5.6,6.0,15994
茨城県,男性,45～49歳,0.0,5.6,32824
栃木県,男性,45～49歳,8.4,inf,515
栃木県,男性,45～49歳,8.0,8.4,161
栃木県,男性,45～49歳,6.5,8.0,1520
栃木県,男性,45～49歳,6.0,6.5,2230
栃木県,男性,45～49歳,5.6,6.0,9306
栃木県,男性,45～49歳,0.0,5.6,20856
群馬県,男性,45～49歳,8.4,inf,499
群馬県,男性,45～49歳,8.0,8.4,130
群馬県,男性,45～49歳,6.5,8.0,1434
群馬県,男性,45～49歳,6.0,6.5,2279
群馬県,男性,45～49歳,5.6,6.0,9497
群馬県,男性,45～49歳,0.0,5.6,19659
埼玉県,男性,45～49歳,8.4,inf,1967
埼玉県,男性,45～49歳,8.0,8.4,544
埼玉県,男性,45～49歳,6.5,8.0,5458
埼玉県,男性,45～49歳,6.0,6.5,8256
埼玉県,男性,45～49歳,5.6,6.0,35368
埼玉県,男性,45～49歳,0.0,5.6,87183
千葉県,男性,45～49歳,8.4,inf,1706
千葉県,男性,45～49歳,8.0,8.4,475
千葉県,男性,45～49歳,6.5,8.0,4947
千葉県,男性,45～49歳,6.0,6.5,7658
千葉県,男性,45～49歳,5.6,6.0,31868
千葉県,男性,45～49歳,0.0,5.6,73486
東京都,男性,45～49歳,8.4,inf,3416
東京都,男性,45～49歳,8.0,8.4,992
東京都,男性,45～49歳,6.5,8.0,10364
東京都,男性,45～49歳,6.0,6.5,15385
東京都,男性,45～49歳,5.6,6.0,70275
東京都,男性,45～49歳,0.0,5.6,204038
神奈川県,男性,45～49歳,8.4,inf,2172
神奈川県,男性,45～49歳,8.0,8.4,675
神奈川県,男性,45～49歳,6.5,8.0,6736
神奈川県,男性,45～49歳,6.0,6.5,10350
神奈川県,男性,45～49歳,5.6,6.0,47123
神奈川県,男性,45～49歳,0.0,5.6,123656
新潟県,男性,45～49歳,8.4,inf,303
新潟県,男性,45～49歳,8.0,8.4,117
新潟県,男性,45～49歳,6.5,8.0,1139
新潟県,男性,45～49歳,6.0,6.5,1879
新潟県,男性,45～49歳,5.6,6.0,8305
新潟県,男性,45～49歳,0.0,5.6,19255
富山県,男性,45～49歳,8.4,inf,299
富山県,男性,45～49歳,8.0,8.4,105
富山県,男性,45～49歳,6.5,8.0,886
富山県,男性,45～49歳,6.0,6.5,1795
富山県,男性,45～49歳,5.6,6.0,7914
富山県,男性,45～49歳,0.0,5.6,11599
石川県,男性,45～49歳,8.4,inf,331
石川県,男性,45～49歳,8.0,8.4,91
石川県,男性,45～49歳,6.5,8.0,981
石川県,男性,45～49歳,6.0,6.5,1966
石川県,男性,45～49歳,5.6,6.0,9111
石川県,男性,45～49歳,0.0,5.6,13452
福井県,男性,45～49歳,8.4,inf,192
福井県,男性,45～49歳,8.0,8.4,62
福井県,男性,45～49歳,6.5,8.0,585
福井県,男性,45～49歳,6.0,6.5,906
福井県,男性,45～49歳,5.6,6.0,4159
福井県,男性,45～49歳,0.0,5.6,9611
山梨県,男性,45～49歳,8.4,inf,179
山梨県,男性,45～49歳,8.0,8.4,63
山梨県,男性,45～49歳,6.5,8.0,628
山梨県,男性,45～49歳,6.0,6.5,1382
山梨県,男性,45～49歳,5.6,6.0,5594
山梨県,男性,45～49歳,0.0,5.6,7135
長野県,男性,45～49歳,8.4,inf,370
長野県,男性,45～49歳,8.0,8.4,118
長野県,男性,45～49歳,6.5,8.0,1280
長野県,男性,45～49歳,6.0,6.5,2576
長野県,男性,45～49歳,5.6,6.0,11818
長野県,男性,45～49歳,0.0,5.6,23500
岐阜県,男性,45～49歳,8.4,inf,479
岐阜県,男性,45～49歳,8.0,8.4,151
岐阜県,男性,45～49歳,6.5,8.0,1458
岐阜県,男性,45～49歳,6.0,6.5,2377
岐阜県,男性,45～49歳,5.6,6.0,11082
岐阜県,男性,45～49歳,0.0,5.6,26733
静岡県,男性,45～49歳,8.4,inf,888
静岡県,男性,45～49歳,8.0,8.4,278
静岡県,男性,45～49歳,6.5,8.0,2588
静岡県,男性,45～49歳,6.0,6.5,5145
静岡県,男性,45～49歳,5.6,6.0,20659
静岡県,男性,45～49歳,0.0,5.6,33796
愛知県,男性,45～49歳,8.4,inf,1887
愛知県,男性,45～49歳,8.0,8.4,587
愛知県,男性,45～49歳,6.5,8.0,5985
愛知県,男性,45～49歳,6.0,6.5,9712
愛知県,男性,45～49歳,5.6,6.0,43118
愛知県,男性,45～49歳,0.0,5.6,95505
三重県,男性,45～49歳,8.4,inf,451
三重県,男性,45～49歳,8.0,8.4,108
三重県,男性,45～49歳,6.5,8.0,1184
三重県,男性,45～49歳,6.0,6.5,1894
三重県,男性,45～49歳,5.6,6.0,8528
三重県,男性,45～49歳,0.0,5.6,17847
滋賀県,男性,45～49歳,8.4,inf,298
滋賀県,男性,45～49歳,8.0,8.4,106
滋賀県,男性,45～49歳,6.5,8.0,889
滋賀県,男性,45～49歳,6.0,6.5,1391
滋賀県,男性,45～49歳,5.6,6.0,7152
滋賀県,男性,45～49歳,0.0,5.6,16737
京都府,男性,45～49歳,8.4,inf,456
京都府,男性,45～49歳,8.0,8.4,116
京都府,男性,45～49歳,6.5,8.0,1314
京都府,男性,45～49歳,6.0,6.5,2116
京都府,男性,45～49歳,5.6,6.0,10804
京都府,男性,45～49歳,0.0,5.6,24841
大阪府,男性,45～49歳,8.4,inf,2031
大阪府,男性,45～49歳,8.0,8.4,558
大阪府,男性,45～49歳,6.5,8.0,5430
大阪府,男性,45～49歳,6.0,6.5,8330
大阪府,男性,45～49歳,5.6,6.0,38129
大阪府,男性,45～49歳,0.0,5.6,94679
兵庫県,男性,45～49歳,8.4,inf,1105
兵庫県,男性,45～49歳,8.0,8.4,312
兵庫県,男性,45～49歳,6.5,8.0,3384
兵庫県,男性,45～49歳,6.0,6.5,5706
兵庫県,男性,45～49歳,5.6,6.0,26452
兵庫県,男性,45～49歳,0.0,5.6,60702
奈良県,男性,45～49歳,8.4,inf,252
奈良県,男性,45～49歳,8.0,8.4,56
奈良県,男性,45～49歳,6.5,8.0,680
奈良県,男性,45～49歳,6.0,6.5,1181
奈良県,男性,45～49歳,5.6,6.0,4976
奈良県,男性,45～49歳,0.0,5.6,11831
和歌山県,男性,45～49歳,8.4,inf,146
和歌山県,男性,45～49歳,8.0,8.4,47
和歌山県,男性,45～49歳,6.5,8.0,400
和歌山県,男性,45～49歳,6.0,6.5,669
和歌山県,男性,45～49歳,5.6,6.0,3011
和歌山県,男性,45～49歳,0.0,5.6,5882
鳥取県,男性,45～49歳,8.4,inf,71
鳥取県,男性,45～49歳,8.0,8.4,18
鳥取県,男性,45～49歳,6.5,8.0,206
鳥取県,男性,45～49歳,6.0,6.5,391
鳥取県,男性,45～49歳,5.6,6.0,1734
鳥取県,男性,45～49歳,0.0,5.6,4233
島根県,男性,45～49歳,8.4,inf,120
島根県,男性,45～49歳,8.0,8.4,56
島根県,男性,45～49歳,6.5,8.0,435
島根県,男性,45～49歳,6.0,6.5,889
島根県,男性,45～49歳,5.6,6.0,3677
島根県,男性,45～49歳,0.0,5.6,5879
岡山県,男性,45～49歳,8.4,inf,351
岡山県,男性,45～49歳,8.0,8.4,112
岡山県,男性,45～49歳,6.5,8.0,1116
岡山県,男性,45～49歳,6.0,6.5,2182
岡山県,男性,45～49歳,5.6,6.0,9147
岡山県,男性,45～49歳,0.0,5.6,14895
広島県,男性,45～49歳,8.4,inf,565
広島県,男性,45～49歳,8.0,8.4,165
広島県,男性,45～49歳,6.5,8.0,1668
広島県,男性,45～49歳,6.0,6.5,2723
広島県,男性,45～49歳,5.6,6.0,12164
広島県,男性,45～49歳,0.0,5.6,26468
山口県,男性,45～49歳,8.4,inf,222
山口県,男性,45～49歳,8.0,8.4,51
山口県,男性,45～49歳,6.5,8.0,563
山口県,男性,45～49歳,6.0,6.5,1017
山口県,男性,45～49歳,5.6,6.0,4458
山口県,男性,45～49歳,0.0,5.6,10036
徳島県,男性,45～49歳,8.4,inf,124
徳島県,男性,45～49歳,8.0,8.4,32
徳島県,男性,45～49歳,6.5,8.0,356
徳島県,男性,45～49歳,6.0,6.5,584
徳島県,男性,45～49歳,5.6,6.0,2475
徳島県,男性,45～49歳,0.0,5.6,5283
香川県,男性,45～49歳,8.4,inf,207
香川県,男性,45～49歳,8.0,8.4,56
香川県,男性,45～49歳,6.5,8.0,631
香川県,男性,45～49歳,6.0,6.5,1063
香川県,男性,45～49歳,5.6,6.0,4632
香川県,男性,45～49歳,0.0,5.6,9286
愛媛県,男性,45～49歳,8.4,inf,329
愛媛県,男性,45～49歳,8.0,8.4,81
愛媛県,男性,45～49歳,6.5,8.0,891
愛媛県,男性,45～49歳,6.0,6.5,1402
愛媛県,男性,45～49歳,5.6,6.0,5984
愛媛県,男性,45～49歳,0.0,5.6,14466
高知県,男性,45～49歳,8.4,inf,84
高知県,男性,45～49歳,8.0,8.4,31
高知県,男性,45～49歳,6.5,8.0,276
高知県,男性,45～49歳,6.0,6.5,520
高知県,男性,45～49歳,5.6,6.0,2129
高知県,男性,45～49歳,0.0,5.6,3877
福岡県,男性,45～49歳,8.4,inf,1074
福岡県,男性,45～49歳,8.0,8.4,317
福岡県,男性,45～49歳,6.5,8.0,3190
福岡県,男性,45～49歳,6.0,6.5,4874
福岡県,男性,45～49歳,5.6,6.0,21108
福岡県,男性,45～49歳,0.0,5.6,46361
佐賀県,男性,45～49歳,8.4,inf,98
佐賀県,男性,45～49歳,8.0,8.4,34
佐賀県,男性,45～49歳,6.5,8.0,371
佐賀県,男性,45～49歳,6.0,6.5,621
佐賀県,男性,45～49歳,5.6,6.0,2815
佐賀県,男性,45～49歳,0.0,5.6,4898
長崎県,男性,45～49歳,8.4,inf,211
長崎県,男性,45～49歳,8.0,8.4,46
長崎県,男性,45～49歳,6.5,8.0,555
長崎県,男性,45～49歳,6.0,6.5,738
長崎県,男性,45～49歳,5.6,6.0,3500
長崎県,男性,45～49歳,0.0,5.6,9281
熊本県,男性,45～49歳,8.4,inf,253
熊本県,男性,45～49歳,8.0,8.4,96
熊本県,男性,45～49歳,6.5,8.0,842
熊本県,男性,45～49歳,6.0,6.5,1508
熊本県,男性,45～49歳,5.6,6.0,6125
熊本県,男性,45～49歳,0.0,5.6,8911
大分県,男性,45～49歳,8.4,inf,183
大分県,男性,45～49歳,8.0,8.4,58
大分県,男性,45～49歳,6.5,8.0,623
大分県,男性,45～49歳,6.0,6.5,946
大分県,男性,45～49歳,5.6,6.0,4113
大分県,男性,45～49歳,0.0,5.6,8842
宮崎県,男性,45～49歳,8.4,inf,167
宮崎県,男性,45～49歳,8.0,8.4,50
宮崎県,男性,45～49歳,6.5,8.0,441
宮崎県,男性,45～49歳,6.0,6.5,812
宮崎県,男性,45～49歳,5.6,6.0,3234
宮崎県,男性,45～49歳,0.0,5.6,6779
鹿児島県,男性,45～49歳,8.4,inf,314
鹿児島県,男性,45～49歳,8.0,8.4,98
鹿児島県,男性,45～49歳,6.5,8.0,903
鹿児島県,男性,45～49歳,6.0,6.5,1336
鹿児島県,男性,45～49歳,5.6,6.0,5494
鹿児島県,男性,45～49歳,0.0,5.6,11670
沖縄県,男性,45～49歳,8.4,inf,312
沖縄県,男性,45～49歳,8.0,8.4,80
沖縄県,男性,45～49歳,6.5,8.0,730
沖縄県,男性,45～49歳,6.0,6.5,1068
沖縄県,男性,45～49歳,5.6,6.0,4685
沖縄県,男性,45～49歳,0.0,5.6,9880
北海道,男性,50～54歳,8.4,inf,1064
北海道,男性,50～54歳,8.0,8.4,374
北海道,男性,50～54歳,6.5,8.0,4522
北海道,男性,50～54歳,6.0,6.5,5878
北海道,男性,50～54歳,5.6,6.0,18798
北海道,男性,50～54歳,0.0,5.6,37338
青森県,男性,50～54歳,8.4,inf,192
青森県,男性,50～54歳,8.0,8.4,70
