都道府県,性別,年齢区分,下限値,上限値,人数
北海道,男性,60～64歳,300.0,inf,3286
北海道,男性,60～64歳,150.0,300.0,17501
北海道,男性,60～64歳,0.0,150.0,53765
青森県,男性,60～64歳,300.0,inf,1105
青森県,男性,60～64歳,150.0,300.0,4941
青森県,男性,60～64歳,0.0,150.0,15751
岩手県,男性,60～64歳,300.0,inf,1265
岩手県,男性,60～64歳,150.0,300.0,5981
岩手県,男性,60～64歳,0.0,150.0,15524
宮城県,男性,60～64歳,300.0,inf,1769
宮城県,男性,60～64歳,150.0,300.0,9656
宮城県,男性,60～64歳,0.0,150.0,28470
秋田県,男性,60～64歳,300.0,inf,1149
秋田県,男性,60～64歳,150.0,300.0,4475
秋田県,男性,60～64歳,0.0,150.0,12413
山形県,男性,60～64歳,300.0,inf,1095
山形県,男性,60～64歳,150.0,300.0,5259
山形県,男性,60～64歳,0.0,150.0,16175
福島県,男性,60～64歳,300.0,inf,1579
福島県,男性,60～64歳,150.0,300.0,7494
福島県,男性,60～64歳,0.0,150.0,24362
茨城県,男性,60～64歳,300.0,inf,2017
茨城県,男性,60～64歳,150.0,300.0,10728
茨城県,男性,60～64歳,0.0,150.0,32544
栃木県,男性,60～64歳,300.0,inf,1267
栃木県,男性,60～64歳,150.0,300.0,7176
栃木県,男性,60～64歳,0.0,150.0,24190
群馬県,男性,60～64歳,300.0,inf,1354
群馬県,男性,60～64歳,150.0,300.0,7211
群馬県,男性,60～64歳,0.0,150.0,22709
埼玉県,男性,60～64歳,300.0,inf,4206
埼玉県,男性,60～64歳,150.0,300.0,23210
埼玉県,男性,60～64歳,0.0,150.0,79916
千葉県,男性,60～64歳,300.0,inf,3776
千葉県,男性,60～64歳,150.0,300.0,19967
千葉県,男性,60～64歳,0.0,150.0,65312
東京都,男性,60～64歳,300.0,inf,8817
東京都,男性,60～64歳,150.0,300.0,44208
東京都,男性,60～64歳,0.0,150.0,151583
神奈川県,男性,60～64歳,300.0,inf,5517
神奈川県,男性,60～64歳,150.0,300.0,28838
神奈川県,男性,60～64歳,0.0,150.0,102285
新潟県,男性,60～64歳,300.0,inf,1958
新潟県,男性,60～64歳,150.0,300.0,9362
新潟県,男性,60～64歳,0.0,150.0,30233
富山県,男性,60～64歳,300.0,inf,890
富山県,男性,60～64歳,150.0,300.0,4411
富山県,男性,60～64歳,0.0,150.0,12749
石川県,男性,60～64歳,300.0,inf,908
石川県,男性,60～64歳,150.0,300.0,4349
石川県,男性,60～64歳,0.0,150.0,12954
福井県,男性,60～64歳,300.0,inf,638
福井県,男性,60～64歳,150.0,300.0,2916
福井県,男性,60～64歳,0.0,150.0,9372
山梨県,男性,60～64歳,300.0,inf,607
山梨県,男性,60～64歳,150.0,300.0,3109
山梨県,男性,60～64歳,0.0,150.0,11121
長野県,男性,60～64歳,300.0,inf,1355
長野県,男性,60～64歳,150.0,300.0,7781
長野県,男性,60～64歳,0.0,150.0,26494
岐阜県,男性,60～64歳,300.0,inf,1420
岐阜県,男性,60～64歳,150.0,300.0,7502
岐阜県,男性,60～64歳,0.0,150.0,24247
静岡県,男性,60～64歳,300.0,inf,2253
静岡県,男性,60～64歳,150.0,300.0,12913
静岡県,男性,60～64歳,0.0,150.0,47413
愛知県,男性,60～64歳,300.0,inf,4842
愛知県,男性,60～64歳,150.0,300.0,25350
愛知県,男性,60～64歳,0.0,150.0,85117
三重県,男性,60～64歳,300.0,inf,1242
三重県,男性,60～64歳,150.0,300.0,6454
三重県,男性,60～64歳,0.0,150.0,21984
滋賀県,男性,60～64歳,300.0,inf,940
滋賀県,男性,60～64歳,150.0,300.0,5043
滋賀県,男性,60～64歳,0.0,150.0,16122
京都府,男性,60～64歳,300.0,inf,1602
京都府,男性,60～64歳,150.0,300.0,7509
京都府,男性,60～64歳,0.0,150.0,26158
大阪府,男性,60～64歳,300.0,inf,4956
大阪府,男性,60～64歳,150.0,300.0,23789
大阪府,男性,60～64歳,0.0,150.0,81014
兵庫県,男性,60～64歳,300.0,inf,3579
兵庫県,男性,60～64歳,150.0,300.0,17475
兵庫県,男性,60～64歳,0.0,150.0,58997
奈良県,男性,60～64歳,300.0,inf,733
奈良県,男性,60～64歳,150.0,300.0,3994
奈良県,男性,60～64歳,0.0,150.0,13989
和歌山県,男性,60～64歳,300.0,inf,734
和歌山県,男性,60～64歳,150.0,300.0,3249
和歌山県,男性,60～64歳,0.0,150.0,10039
鳥取県,男性,60～64歳,300.0,inf,380
鳥取県,男性,60～64歳,150.0,300.0,1968
鳥取県,男性,60～64歳,0.0,150.0,6340
島根県,男性,60～64歳,300.0,inf,514
島根県,男性,60～64歳,150.0,300.0,2523
島根県,男性,60～64歳,0.0,150.0,8945
岡山県,男性,60～64歳,300.0,inf,1266
岡山県,男性,60～64歳,150.0,300.0,6275
岡山県,男性,60～64歳,0.0,150.0,20197
広島県,男性,60～64歳,300.0,inf,2174
広島県,男性,60～64歳,150.0,300.0,9404
広島県,男性,60～64歳,0.0,150.0,30318
山口県,男性,60～64歳,300.0,inf,951
山口県,男性,60～64歳,150.0,300.0,4298
山口県,男性,60～64歳,0.0,150.0,14742
徳島県,男性,60～64歳,300.0,inf,554
徳島県,男性,60～64歳,150.0,300.0,2548
徳島県,男性,60～64歳,0.0,150.0,8024
香川県,男性,60～64歳,300.0,inf,817
香川県,男性,60～64歳,150.0,300.0,3416
香川県,男性,60～64歳,0.0,150.0,10688
愛媛県,男性,60～64歳,300.0,inf,1018
愛媛県,男性,60～64歳,150.0,300.0,4720
愛媛県,男性,60～64歳,0.0,150.0,15164
高知県,男性,60～64歳,300.0,inf,548
高知県,男性,60～64歳,150.0,300.0,2396
高知県,男性,60～64歳,0.0,150.0,7456
福岡県,男性,60～64歳,300.0,inf,3529
福岡県,男性,60～64歳,150.0,300.0,15850
福岡県,男性,60～64歳,0.0,150.0,51170
佐賀県,男性,60～64歳,300.0,inf,528
佐賀県,男性,60～64歳,150.0,300.0,2761
佐賀県,男性,60～64歳,0.0,150.0,9572
長崎県,男性,60～64歳,300.0,inf,895
長崎県,男性,60～64歳,150.0,300.0,4479
長崎県,男性,60～64歳,0.0,150.0,15558
熊本県,男性,60～64歳,300.0,inf,1273
熊本県,男性,60～64歳,150.0,300.0,6260
熊本県,男性,60～64歳,0.0,150.0,20636
大分県,男性,60～64歳,300.0,inf,713
大分県,男性,60～64歳,150.0,300.0,4163
大分県,男性,60～64歳,0.0,150.0,14280
宮崎県,男性,60～64歳,300.0,inf,839
宮崎県,男性,60～64歳,150.0,300.0,3562
宮崎県,男性,60～64歳,0.0,150.0,12608
鹿児島県,男性,60～64歳,300.0,inf,1298
鹿児島県,男性,60～64歳,150.0,300.0,5671
鹿児島県,男性,60～64歳,0.0,150.0,19911
沖縄県,男性,60～64歳,300.0,inf,958
沖縄県,男性,60～64歳,150.0,300.0,4412
沖縄県,男性,60～64歳,0.0,150.0,13392
北海道,男性,65～69歳,300.0,inf,2141
北海道,男性,65～69歳,150.0,300.0,12540
北海道,男性,65～69歳,0.0,150.0,40430
青森県,男性,65～69歳,300.0,inf,692
青森県,男性,65～69歳,150.0,300.0,3845
青森県,男性,65～69歳,0.0,150.0,13238
岩手県,男性,65～69歳,300.0,inf,1151
岩手県,男性,65～69歳,150.0,300.0,5706
岩手県,男性,65～69歳,0.0,150.0,13534
宮城県,男性,65～69歳,300.0,inf,1527
宮城県,男性,65～69歳,150.0,300.0,8822
宮城県,男性,65～69歳,0.0,150.0,25969
秋田県,男性,65～69歳,300.0,inf,862
秋田県,男性,65～69歳,150.0,300.0,4039
秋田県,男性,65～69歳,0.0,150.0,11076
山形県,男性,65～69歳,300.0,inf,861
山形県,男性,65～69歳,150.0,300.0,4672
山形県,男性,65～69歳,0.0,150.0,15846
福島県,男性,65～69歳,300.0,inf,1120
福島県,男性,65～69歳,150.0,300.0,6664
福島県,男性,65～69歳,0.0,150.0,22754
茨城県,男性,65～69歳,300.0,inf,1521
茨城県,男性,65～69歳,150.0,300.0,9230
茨城県,男性,65～69歳,0.0,150.0,28523
栃木県,男性,65～69歳,300.0,inf,886
栃木県,男性,65～69歳,150.0,300.0,5869
栃木県,男性,65～69歳,0.0,150.0,21390
群馬県,男性,65～69歳,300.0,inf,1048
群馬県,男性,65～69歳,150.0,300.0,6492
群馬県,男性,65～69歳,0.0,150.0,20185
埼玉県,男性,65～69歳,300.0,inf,3059
埼玉県,男性,65～69歳,150.0,300.0,19365
埼玉県,男性,65～69歳,0.0,150.0,66446
千葉県,男性,65～69歳,300.0,inf,2736
千葉県,男性,65～69歳,150.0,300.0,16353
千葉県,男性,65～69歳,0.0,150.0,54594
東京都,男性,65～69歳,300.0,inf,5582
東京都,男性,65～69歳,150.0,300.0,31461
東京都,男性,65～69歳,0.0,150.0,107520
神奈川県,男性,65～69歳,300.0,inf,2968
神奈川県,男性,65～69歳,150.0,300.0,18797
神奈川県,男性,65～69歳,0.0,150.0,69770
新潟県,男性,65～69歳,300.0,inf,1650
新潟県,男性,65～69歳,150.0,300.0,8795
新潟県,男性,65～69歳,0.0,150.0,26260
富山県,男性,65～69歳,300.0,inf,762
富山県,男性,65～69歳,150.0,300.0,3832
富山県,男性,65～69歳,0.0,150.0,10464
石川県,男性,65～69歳,300.0,inf,665
石川県,男性,65～69歳,150.0,300.0,3748
石川県,男性,65～69歳,0.0,150.0,10758
福井県,男性,65～69歳,300.0,inf,425
福井県,男性,65～69歳,150.0,300.0,2410
福井県,男性,65～69歳,0.0,150.0,7297
山梨県,男性,65～69歳,300.0,inf,431
山梨県,男性,65～69歳,150.0,300.0,2824
山梨県,男性,65～69歳,0.0,150.0,10181
長野県,男性,65～69歳,300.0,inf,1159
長野県,男性,65～69歳,150.0,300.0,6969
長野県,男性,65～69歳,0.0,150.0,23626
岐阜県,男性,65～69歳,300.0,inf,1204
岐阜県,男性,65～69歳,150.0,300.0,6701
岐阜県,男性,65～69歳,0.0,150.0,20357
静岡県,男性,65～69歳,300.0,inf,1624
静岡県,男性,65～69歳,150.0,300.0,10188
静岡県,男性,65～69歳,0.0,150.0,36782
愛知県,男性,65～69歳,300.0,inf,3389
愛知県,男性,65～69歳,150.0,300.0,19434
愛知県,男性,65～69歳,0.0,150.0,60632
三重県,男性,65～69歳,300.0,inf,1055
三重県,男性,65～69歳,150.0,300.0,5868
三重県,男性,65～69歳,0.0,150.0,17828
滋賀県,男性,65～69歳,300.0,inf,690
滋賀県,男性,65～69歳,150.0,300.0,4101
滋賀県,男性,65～69歳,0.0,150.0,13171
京都府,男性,65～69歳,300.0,inf,1015
京都府,男性,65～69歳,150.0,300.0,5845
京都府,男性,65～69歳,0.0,150.0,20071
大阪府,男性,65～69歳,300.0,inf,2815
大阪府,男性,65～69歳,150.0,300.0,16685
大阪府,男性,65～69歳,0.0,150.0,58784
兵庫県,男性,65～69歳,300.0,inf,2417
兵庫県,男性,65～69歳,150.0,300.0,13947
兵庫県,男性,65～69歳,0.0,150.0,46486
奈良県,男性,65～69歳,300.0,inf,559
奈良県,男性,65～69歳,150.0,300.0,3342
奈良県,男性,65～69歳,0.0,150.0,11384
和歌山県,男性,65～69歳,300.0,inf,475
和歌山県,男性,65～69歳,150.0,300.0,2760
和歌山県,男性,65～69歳,0.0,150.0,8583
鳥取県,男性,65～69歳,300.0,inf,270
鳥取県,男性,65～69歳,150.0,300.0,1578
鳥取県,男性,65～69歳,0.0,150.0,5288
島根県,男性,65～69歳,300.0,inf,404
島根県,男性,65～69歳,150.0,300.0,2317
島根県,男性,65～69歳,0.0,150.0,8461
岡山県,男性,65～69歳,300.0,inf,901
岡山県,男性,65～69歳,150.0,300.0,5279
岡山県,男性,65～69歳,0.0,150.0,16528
広島県,男性,65～69歳,300.0,inf,1404
広島県,男性,65～69歳,150.0,300.0,7306
広島県,男性,65～69歳,0.0,150.0,22906
山口県,男性,65～69歳,300.0,inf,666
山口県,男性,65～69歳,150.0,300.0,3704
山口県,男性,65～69歳,0.0,150.0,12586
徳島県,男性,65～69歳,300.0,inf,430
徳島県,男性,65～69歳,150.0,300.0,2387
徳島県,男性,65～69歳,0.0,150.0,7437
香川県,男性,65～69歳,300.0,inf,621
香川県,男性,65～69歳,150.0,300.0,3427
香川県,男性,65～69歳,0.0,150.0,9198
愛媛県,男性,65～69歳,300.0,inf,679
愛媛県,男性,65～69歳,150.0,300.0,3672
愛媛県,男性,65～69歳,0.0,150.0,12170
高知県,男性,65～69歳,300.0,inf,476
高知県,男性,65～69歳,150.0,300.0,2163
高知県,男性,65～69歳,0.0,150.0,6702
福岡県,男性,65～69歳,300.0,inf,2469
福岡県,男性,65～69歳,150.0,300.0,13106
福岡県,男性,65～69歳,0.0,150.0,42807
佐賀県,男性,65～69歳,300.0,inf,445
佐賀県,男性,65～69歳,150.0,300.0,2546
佐賀県,男性,65～69歳,0.0,150.0,8925
長崎県,男性,65～69歳,300.0,inf,711
長崎県,男性,65～69歳,150.0,300.0,4150
長崎県,男性,65～69歳,0.0,150.0,14296
熊本県,男性,65～69歳,300.0,inf,941
熊本県,男性,65～69歳,150.0,300.0,5508
熊本県,男性,65～69歳,0.0,150.0,18927
大分県,男性,65～69歳,300.0,inf,597
大分県,男性,65～69歳,150.0,300.0,3562
大分県,男性,65～69歳,0.0,150.0,12869
宮崎県,男性,65～69歳,300.0,inf,601
宮崎県,男性,65～69歳,150.0,300.0,3148
宮崎県,男性,65～69歳,0.0,150.0,11663
鹿児島県,男性,65～69歳,300.0,inf,1004
鹿児島県,男性,65～69歳,150.0,300.0,5254
鹿児島県,男性,65～69歳,0.0,150.0,19289
沖縄県,男性,65～69歳,300.0,inf,727
沖縄県,男性,65～69歳,150.0,300.0,3732
沖縄県,男性,65～69歳,0.0,150.0,12045
北海道,男性,70～74歳,300.0,inf,1533
北海道,男性,70～74歳,150.0,300.0,10212
北海道,男性,70～74歳,0.0,150.0,36453
青森県,男性,70～74歳,300.0,inf,452
青森県,男性,70～74歳,150.0,300.0,3374
青森県,男性,70～74歳,0.0,150.0,14189
岩手県,男性,70～74歳,300.0,inf,1006
岩手県,男性,70～74歳,150.0,300.0,5886
岩手県,男性,70～74歳,0.0,150.0,14700
宮城県,男性,70～74歳,300.0,inf,1255
宮城県,男性,70～74歳,150.0,300.0,8728
宮城県,男性,70～74歳,0.0,150.0,29135
秋田県,男性,70～74歳,300.0,inf,688
秋田県,男性,70～74歳,150.0,300.0,3785
秋田県,男性,70～74歳,0.0,150.0,11598
山形県,男性,70～74歳,300.0,inf,596
山形県,男性,70～74歳,150.0,300.0,4576
山形県,男性,70～74歳,0.0,150.0,17145
福島県,男性,70～74歳,300.0,inf,787
福島県,男性,70～74歳,150.0,300.0,6335
福島県,男性,70～74歳,0.0,150.0,25032
茨城県,男性,70～74歳,300.0,inf,1256
茨城県,男性,70～74歳,150.0,300.0,9244
茨城県,男性,70～74歳,0.0,150.0,29960
栃木県,男性,70～74歳,300.0,inf,648
栃木県,男性,70～74歳,150.0,300.0,5477
栃木県,男性,70～74歳,0.0,150.0,22845
群馬県,男性,70～74歳,300.0,inf,992
群馬県,男性,70～74歳,150.0,300.0,7143
群馬県,男性,70～74歳,0.0,150.0,23987
埼玉県,男性,70～74歳,300.0,inf,2868
埼玉県,男性,70～74歳,150.0,300.0,21478
埼玉県,男性,70～74歳,0.0,150.0,81122
千葉県,男性,70～74歳,300.0,inf,2697
千葉県,男性,70～74歳,150.0,300.0,18346
千葉県,男性,70～74歳,0.0,150.0,66133
東京都,男性,70～74歳,300.0,inf,5348
東京都,男性,70～74歳,150.0,300.0,34955
東京都,男性,70～74歳,0.0,150.0,126444
神奈川県,男性,70～74歳,300.0,inf,2634
神奈川県,男性,70～74歳,150.0,300.0,19425
神奈川県,男性,70～74歳,0.0,150.0,77980
新潟県,男性,70～74歳,300.0,inf,1636
新潟県,男性,70～74歳,150.0,300.0,9723
新潟県,男性,70～74歳,0.0,150.0,29116
富山県,男性,70～74歳,300.0,inf,710
富山県,男性,70～74歳,150.0,300.0,4542
富山県,男性,70～74歳,0.0,150.0,12605
石川県,男性,70～74歳,300.0,inf,711
石川県,男性,70～74歳,150.0,300.0,4500
石川県,男性,70～74歳,0.0,150.0,13387
福井県,男性,70～74歳,300.0,inf,348
福井県,男性,70～74歳,150.0,300.0,2374
福井県,男性,70～74歳,0.0,150.0,7671
山梨県,男性,70～74歳,300.0,inf,298
山梨県,男性,70～74歳,150.0,300.0,2719
山梨県,男性,70～74歳,0.0,150.0,11250
長野県,男性,70～74歳,300.0,inf,1109
長野県,男性,70～74歳,150.0,300.0,7952
長野県,男性,70～74歳,0.0,150.0,27682
岐阜県,男性,70～74歳,300.0,inf,1139
岐阜県,男性,70～74歳,150.0,300.0,7873
岐阜県,男性,70～74歳,0.0,150.0,23716
静岡県,男性,70～74歳,300.0,inf,1397
静岡県,男性,70～74歳,150.0,300.0,10666
静岡県,男性,70～74歳,0.0,150.0,41055
愛知県,男性,70～74歳,300.0,inf,3217
愛知県,男性,70～74歳,150.0,300.0,22957
愛知県,男性,70～74歳,0.0,150.0,72032
三重県,男性,70～74歳,300.0,inf,1094
三重県,男性,70～74歳,150.0,300.0,7203
三重県,男性,70～74歳,0.0,150.0,21659
滋賀県,男性,70～74歳,300.0,inf,674
滋賀県,男性,70～74歳,150.0,300.0,4727
滋賀県,男性,70～74歳,0.0,150.0,15063
京都府,男性,70～74歳,300.0,inf,935
京都府,男性,70～74歳,150.0,300.0,6793
京都府,男性,70～74歳,0.0,150.0,24404
大阪府,男性,70～74歳,300.0,inf,2499
大阪府,男性,70～74歳,150.0,300.0,18032
大阪府,男性,70～74歳,0.0,150.0,69822
兵庫県,男性,70～74歳,300.0,inf,2087
兵庫県,男性,70～74歳,150.0,300.0,15046
兵庫県,男性,70～74歳,0.0,150.0,54494
奈良県,男性,70～74歳,300.0,inf,484
奈良県,男性,70～74歳,150.0,300.0,3829
奈良県,男性,70～74歳,0.0,150.0,14170
和歌山県,男性,70～74歳,300.0,inf,399
和歌山県,男性,70～74歳,150.0,300.0,2943
和歌山県,男性,70～74歳,0.0,150.0,10420
鳥取県,男性,70～74歳,300.0,inf,200
鳥取県,男性,70～74歳,150.0,300.0,1514
鳥取県,男性,70～74歳,0.0,150.0,5303
島根県,男性,70～74歳,300.0,inf,351
島根県,男性,70～74歳,150.0,300.0,2502
島根県,男性,70～74歳,0.0,150.0,10216
岡山県,男性,70～74歳,300.0,inf,789
岡山県,男性,70～74歳,150.0,300.0,5283
岡山県,男性,70～74歳,0.0,150.0,17644
広島県,男性,70～74歳,300.0,inf,1121
広島県,男性,70～74歳,150.0,300.0,7361
広島県,男性,70～74歳,0.0,150.0,24401
山口県,男性,70～74歳,300.0,inf,506
山口県,男性,70～74歳,150.0,300.0,3910
山口県,男性,70～74歳,0.0,150.0,14395
徳島県,男性,70～74歳,300.0,inf,414
徳島県,男性,70～74歳,150.0,300.0,2752
徳島県,男性,70～74歳,0.0,150.0,8849
香川県,男性,70～74歳,300.0,inf,705
香川県,男性,70～74歳,150.0,300.0,4513
香川県,男性,70～74歳,0.0,150.0,11130
愛媛県,男性,70～74歳,300.0,inf,549
愛媛県,男性,70～74歳,150.0,300.0,3554
愛媛県,男性,70～74歳,0.0,150.0,12971
高知県,男性,70～74歳,300.0,inf,458
高知県,男性,70～74歳,150.0,300.0,2506
高知県,男性,70～74歳,0.0,150.0,7815
福岡県,男性,70～74歳,300.0,inf,2028
福岡県,男性,70～74歳,150.0,300.0,13682
福岡県,男性,70～74歳,0.0,150.0,46758
佐賀県,男性,70～74歳,300.0,inf,347
佐賀県,男性,70～74歳,150.0,300.0,2461
佐賀県,男性,70～74歳,0.0,150.0,9971
長崎県,男性,70～74歳,300.0,inf,580
長崎県,男性,70～74歳,150.0,300.0,4187
長崎県,男性,70～74歳,0.0,150.0,16022
熊本県,男性,70～74歳,300.0,inf,649
熊本県,男性,70～74歳,150.0,300.0,4908
熊本県,男性,70～74歳,0.0,150.0,19598
大分県,男性,70～74歳,300.0,inf,500
大分県,男性,70～74歳,150.0,300.0,3533
大分県,男性,70～74歳,0.0,150.0,14141
宮崎県,男性,70～74歳,300.0,inf,498
宮崎県,男性,70～74歳,150.0,300.0,3284
宮崎県,男性,70～74歳,0.0,150.0,13232
鹿児島県,男性,70～74歳,300.0,inf,803
鹿児島県,男性,70～74歳,150.0,300.0,5101
鹿児島県,男性,70～74歳,0.0,150.0,22455
沖縄県,男性,70～74歳,300.0,inf,529
沖縄県,男性,70～74歳,150.0,300.0,3198
沖縄県,男性,70～74歳,0.0,150.0,11777
北海道,女性,40～44歳,300.0,inf,526
北海道,女性,40～44歳,150.0,300.0,4096
北海道,女性,40～44歳,0.0,150.0,59092
青森県,女性,40～44歳,300.0,inf,116
青森県,女性,40～44歳,150.0,300.0,1105
青森県,女性,40～44歳,0.0,150.0,16203
岩手県,女性,40～44歳,300.0,inf,183
岩手県,女性,40～44歳,150.0,300.0,1445
岩手県,女性,40～44歳,0.0,150.0,16587
宮城県,女性,40～44歳,300.0,inf,261
宮城県,女性,40～44歳,150.0,300.0,2152
宮城県,女性,40～44歳,0.0,150.0,36170
秋田県,女性,40～44歳,300.0,inf,152
秋田県,女性,40～44歳,150.0,300.0,1001
秋田県,女性,40～44歳,0.0,150.0,13031
山形県,女性,40～44歳,300.0,inf,121
山形県,女性,40～44歳,150.0,300.0,1116
山形県,女性,40～44歳,0.0,150.0,18768
福島県,女性,40～44歳,300.0,inf,206
福島県,女性,40～44歳,150.0,300.0,1643
福島県,女性,40～44歳,0.0,150.0,25686
茨城県,女性,40～44歳,300.0,inf,343
茨城県,女性,40～44歳,150.0,300.0,2699
茨城県,女性,40～44歳,0.0,150.0,38435
栃木県,女性,40～44歳,300.0,inf,208
栃木県,女性,40～44歳,150.0,300.0,1631
栃木県,女性,40～44歳,0.0,150.0,27166
群馬県,女性,40～44歳,300.0,inf,179
群馬県,女性,40～44歳,150.0,300.0,1551
群馬県,女性,40～44歳,0.0,150.0,24369
埼玉県,女性,40～44歳,300.0,inf,682
埼玉県,女性,40～44歳,150.0,300.0,5763
埼玉県,女性,40～44歳,0.0,150.0,100107
千葉県,女性,40～44歳,300.0,inf,580
千葉県,女性,40～44歳,150.0,300.0,4853
千葉県,女性,40～44歳,0.0,150.0,85664
東京都,女性,40～44歳,300.0,inf,1468
東京都,女性,40～44歳,150.0,300.0,13366
東京都,女性,40～44歳,0.0,150.0,250768
神奈川県,女性,40～44歳,300.0,inf,744
神奈川県,女性,40～44歳,150.0,300.0,6736
神奈川県,女性,40～44歳,0.0,150.0,135426
新潟県,女性,40～44歳,300.0,inf,248
新潟県,女性,40～44歳,150.0,300.0,2095
新潟県,女性,40～44歳,0.0,150.0,33776
富山県,女性,40～44歳,300.0,inf,134
富山県,女性,40～44歳,150.0,300.0,953
富山県,女性,40～44歳,0.0,150.0,15694
石川県,女性,40～44歳,300.0,inf,102
石川県,女性,40～44歳,150.0,300.0,1081
石川県,女性,40～44歳,0.0,150.0,17379
福井県,女性,40～44歳,300.0,inf,97
福井県,女性,40～44歳,150.0,300.0,693
福井県,女性,40～44歳,0.0,150.0,11429
山梨県,女性,40～44歳,300.0,inf,62
山梨県,女性,40～44歳,150.0,300.0,635
山梨県,女性,40～44歳,0.0,150.0,11848
長野県,女性,40～44歳,300.0,inf,195
長野県,女性,40～44歳,150.0,300.0,1736
長野県,女性,40～44歳,0.0,150.0,29350
岐阜県,女性,40～44歳,300.0,inf,164
岐阜県,女性,40～44歳,150.0,300.0,1527
岐阜県,女性,40～44歳,0.0,150.0,26116
静岡県,女性,40～44歳,300.0,inf,300
静岡県,女性,40～44歳,150.0,300.0,2696
静岡県,女性,40～44歳,0.0,150.0,51544
愛知県,女性,40～44歳,300.0,inf,698
愛知県,女性,40～44歳,150.0,300.0,6179
愛知県,女性,40～44歳,0.0,150.0,107437
三重県,女性,40～44歳,300.0,inf,160
三重県,女性,40～44歳,150.0,300.0,1425
三重県,女性,40～44歳,0.0,150.0,23902
滋賀県,女性,40～44歳,300.0,inf,162
滋賀県,女性,40～44歳,150.0,300.0,1351
滋賀県,女性,40～44歳,0.0,150.0,22035
京都府,女性,40～44歳,300.0,inf,219
京都府,女性,40～44歳,150.0,300.0,1808
京都府,女性,40～44歳,0.0,150.0,34197
大阪府,女性,40～44歳,300.0,inf,756
大阪府,女性,40～44歳,150.0,300.0,6302
大阪府,女性,40～44歳,0.0,150.0,115599
兵庫県,女性,40～44歳,300.0,inf,418
兵庫県,女性,40～44歳,150.0,300.0,3638
兵庫県,女性,40～44歳,0.0,150.0,70769
奈良県,女性,40～44歳,300.0,inf,105
奈良県,女性,40～44歳,150.0,300.0,890
奈良県,女性,40～44歳,0.0,150.0,16227
和歌山県,女性,40～44歳,300.0,inf,78
和歌山県,女性,40～44歳,150.0,300.0,597
和歌山県,女性,40～44歳,0.0,150.0,10475
鳥取県,女性,40～44歳,300.0,inf,56
鳥取県,女性,40～44歳,150.0,300.0,428
鳥取県,女性,40～44歳,0.0,150.0,7491
島根県,女性,40～44歳,300.0,inf,71
島根県,女性,40～44歳,150.0,300.0,546
島根県,女性,40～44歳,0.0,150.0,9871
岡山県,女性,40～44歳,300.0,inf,169
岡山県,女性,40～44歳,150.0,300.0,1477
岡山県,女性,40～44歳,0.0,150.0,25574
広島県,女性,40～44歳,300.0,inf,259
広島県,女性,40～44歳,150.0,300.0,2105
広島県,女性,40～44歳,0.0,150.0,36529
山口県,女性,40～44歳,300.0,inf,90
山口県,女性,40～44歳,150.0,300.0,917
山口県,女性,40～44歳,0.0,150.0,15534
徳島県,女性,40～44歳,300.0,inf,85
徳島県,女性,40～44歳,150.0,300.0,582
徳島県,女性,40～44歳,0.0,150.0,9538
香川県,女性,40～44歳,300.0,inf,110
香川県,女性,40～44歳,150.0,300.0,836
香川県,女性,40～44歳,0.0,150.0,13056
愛媛県,女性,40～44歳,300.0,inf,140
愛媛県,女性,40～44歳,150.0,300.0,1018
愛媛県,女性,40～44歳,0.0,150.0,18174
高知県,女性,40～44歳,300.0,inf,90
高知県,女性,40～44歳,150.0,300.0,604
高知県,女性,40～44歳,0.0,150.0,9300
福岡県,女性,40～44歳,300.0,inf,496
福岡県,女性,40～44歳,150.0,300.0,4013
福岡県,女性,40～44歳,0.0,150.0,71426
佐賀県,女性,40～44歳,300.0,inf,64
佐賀県,女性,40～44歳,150.0,300.0,552
佐賀県,女性,40～44歳,0.0,150.0,10682
長崎県,女性,40～44歳,300.0,inf,98
長崎県,女性,40～44歳,150.0,300.0,913
長崎県,女性,40～44歳,0.0,150.0,16569
熊本県,女性,40～44歳,300.0,inf,209
熊本県,女性,40～44歳,150.0,300.0,1559
熊本県,女性,40～44歳,0.0,150.0,24878
大分県,女性,40～44歳,300.0,inf,102
大分県,女性,40～44歳,150.0,300.0,966
大分県,女性,40～44歳,0.0,150.0,16475
宮崎県,女性,40～44歳,300.0,inf,75
宮崎県,女性,40～44歳,150.0,300.0,773
宮崎県,女性,40～44歳,0.0,150.0,13706
鹿児島県,女性,40～44歳,300.0,inf,148
鹿児島県,女性,40～44歳,150.0,300.0,1114
鹿児島県,女性,40～44歳,0.0,150.0,19080
沖縄県,女性,40～44歳,300.0,inf,261
沖縄県,女性,40～44歳,150.0,300.0,1826
沖縄県,女性,40～44歳,0.0,150.0,20321
北海道,女性,45～49歳,300.0,inf,772
北海道,女性,45～49歳,150.0,300.0,6167
北海道,女性,45～49歳,0.0,150.0,71929
青森県,女性,45～49歳,300.0,inf,209
青森県,女性,45～49歳,150.0,300.0,1684
青森県,女性,45～49歳,0.0,150.0,19356
岩手県,女性,45～49歳,300.0,inf,289
岩手県,女性,45～49歳,150.0,300.0,2094
岩手県,女性,45～49歳,0.0,150.0,19364
宮城県,女性,45～49歳,300.0,inf,395
