都道府県,性別,年齢区分,下限値,上限値,人数
埼玉県,男性,45～49歳,110.0,inf,2552
埼玉県,男性,45～49歳,100.0,110.0,7651
埼玉県,男性,45～49歳,90.0,100.0,23514
埼玉県,男性,45～49歳,85.0,90.0,21854
埼玉県,男性,45～49歳,80.0,85.0,31020
埼玉県,男性,45～49歳,0.0,80.0,93914
千葉県,男性,45～49歳,110.0,inf,1897
千葉県,男性,45～49歳,100.0,110.0,5918
千葉県,男性,45～49歳,90.0,100.0,18576
千葉県,男性,45～49歳,85.0,90.0,17739
千葉県,男性,45～49歳,80.0,85.0,25417
千葉県,男性,45～49歳,0.0,80.0,79290
東京都,男性,45～49歳,110.0,inf,3956
東京都,男性,45～49歳,100.0,110.0,12830
東京都,男性,45～49歳,90.0,100.0,41681
東京都,男性,45～49歳,85.0,90.0,41449
東京都,男性,45～49歳,80.0,85.0,60539
東京都,男性,45～49歳,0.0,80.0,203437
神奈川県,男性,45～49歳,110.0,inf,2578
神奈川県,男性,45～49歳,100.0,110.0,8517
神奈川県,男性,45～49歳,90.0,100.0,27039
神奈川県,男性,45～49歳,85.0,90.0,27931
神奈川県,男性,45～49歳,80.0,85.0,39638
神奈川県,男性,45～49歳,0.0,80.0,127739
新潟県,男性,45～49歳,110.0,inf,640
新潟県,男性,45～49歳,100.0,110.0,2113
新潟県,男性,45～49歳,90.0,100.0,7180
新潟県,男性,45～49歳,85.0,90.0,6895
新潟県,男性,45～49歳,80.0,85.0,10478
新潟県,男性,45～49歳,0.0,80.0,27921
富山県,男性,45～49歳,110.0,inf,397
富山県,男性,45～49歳,100.0,110.0,1321
富山県,男性,45～49歳,90.0,100.0,4208
富山県,男性,45～49歳,85.0,90.0,4144
富山県,男性,45～49歳,80.0,85.0,4888
富山県,男性,45～49歳,0.0,80.0,13838
石川県,男性,45～49歳,110.0,inf,422
石川県,男性,45～49歳,100.0,110.0,1375
石川県,男性,45～49歳,90.0,100.0,4166
石川県,男性,45～49歳,85.0,90.0,3745
石川県,男性,45～49歳,80.0,85.0,4647
石川県,男性,45～49歳,0.0,80.0,15014
福井県,男性,45～49歳,110.0,inf,211
福井県,男性,45～49歳,100.0,110.0,699
福井県,男性,45～49歳,90.0,100.0,2268
福井県,男性,45～49歳,85.0,90.0,2181
福井県,男性,45～49歳,80.0,85.0,3183
福井県,男性,45～49歳,0.0,80.0,10103
山梨県,男性,45～49歳,110.0,inf,357
山梨県,男性,45～49歳,100.0,110.0,1028
山梨県,男性,45～49歳,90.0,100.0,2984
山梨県,男性,45～49歳,85.0,90.0,2420
山梨県,男性,45～49歳,80.0,85.0,3330
山梨県,男性,45～49歳,0.0,80.0,8876
長野県,男性,45～49歳,110.0,inf,696
長野県,男性,45～49歳,100.0,110.0,2160
長野県,男性,45～49歳,90.0,100.0,6674
長野県,男性,45～49歳,85.0,90.0,6162
長野県,男性,45～49歳,80.0,85.0,8612
長野県,男性,45～49歳,0.0,80.0,26786
岐阜県,男性,45～49歳,110.0,inf,633
岐阜県,男性,45～49歳,100.0,110.0,1895
岐阜県,男性,45～49歳,90.0,100.0,6031
岐阜県,男性,45～49歳,85.0,90.0,6265
岐阜県,男性,45～49歳,80.0,85.0,8187
岐阜県,男性,45～49歳,0.0,80.0,26003
静岡県,男性,45～49歳,110.0,inf,892
静岡県,男性,45～49歳,100.0,110.0,2929
静岡県,男性,45～49歳,90.0,100.0,9871
静岡県,男性,45～49歳,85.0,90.0,9261
静岡県,男性,45～49歳,80.0,85.0,16548
静岡県,男性,45～49歳,0.0,80.0,53029
愛知県,男性,45～49歳,110.0,inf,2371
愛知県,男性,45～49歳,100.0,110.0,7620
愛知県,男性,45～49歳,90.0,100.0,24312
愛知県,男性,45～49歳,85.0,90.0,23751
愛知県,男性,45～49歳,80.0,85.0,34112
愛知県,男性,45～49歳,0.0,80.0,110793
三重県,男性,45～49歳,110.0,inf,470
三重県,男性,45～49歳,100.0,110.0,1673
三重県,男性,45～49歳,90.0,100.0,5403
三重県,男性,45～49歳,85.0,90.0,5101
三重県,男性,45～49歳,80.0,85.0,8008
三重県,男性,45～49歳,0.0,80.0,23373
滋賀県,男性,45～49歳,110.0,inf,431
滋賀県,男性,45～49歳,100.0,110.0,1353
滋賀県,男性,45～49歳,90.0,100.0,4318
滋賀県,男性,45～49歳,85.0,90.0,4339
滋賀県,男性,45～49歳,80.0,85.0,6127
滋賀県,男性,45～49歳,0.0,80.0,18408
京都府,男性,45～49歳,110.0,inf,675
京都府,男性,45～49歳,100.0,110.0,2091
京都府,男性,45～49歳,90.0,100.0,6417
京都府,男性,45～49歳,85.0,90.0,7004
京都府,男性,45～49歳,80.0,85.0,9633
京都府,男性,45～49歳,0.0,80.0,30146
大阪府,男性,45～49歳,110.0,inf,2418
大阪府,男性,45～49歳,100.0,110.0,7411
大阪府,男性,45～49歳,90.0,100.0,23321
大阪府,男性,45～49歳,85.0,90.0,22552
大阪府,男性,45～49歳,80.0,85.0,31940
大阪府,男性,45～49歳,0.0,80.0,103785
兵庫県,男性,45～49歳,110.0,inf,1411
兵庫県,男性,45～49歳,100.0,110.0,4325
兵庫県,男性,45～49歳,90.0,100.0,14761
兵庫県,男性,45～49歳,85.0,90.0,15070
兵庫県,男性,45～49歳,80.0,85.0,21105
兵庫県,男性,45～49歳,0.0,80.0,66152
奈良県,男性,45～49歳,110.0,inf,337
