都道府県,性別,年齢区分,下限値,上限値,人数
沖縄県,男性,45～49歳,160.0,180.0,2950
沖縄県,男性,45～49歳,140.0,160.0,5070
沖縄県,男性,45～49歳,120.0,140.0,6871
沖縄県,男性,45～49歳,100.0,120.0,6144
沖縄県,男性,45～49歳,0.0,100.0,5276
北海道,男性,50～54歳,180.0,inf,5501
北海道,男性,50～54歳,160.0,180.0,9010
北海道,男性,50～54歳,140.0,160.0,17075
北海道,男性,50～54歳,120.0,140.0,23227
北海道,男性,50～54歳,100.0,120.0,20698
北海道,男性,50～54歳,0.0,100.0,18122
青森県,男性,50～54歳,180.0,inf,1447
青森県,男性,50～54歳,160.0,180.0,2323
青森県,男性,50～54歳,140.0,160.0,4480
青森県,男性,50～54歳,120.0,140.0,5975
青森県,男性,50～54歳,100.0,120.0,5569
青森県,男性,50～54歳,0.0,100.0,4840
岩手県,男性,50～54歳,180.0,inf,1167
岩手県,男性,50～54歳,160.0,180.0,2108
岩手県,男性,50～54歳,140.0,160.0,4334
岩手県,男性,50～54歳,120.0,140.0,6290
岩手県,男性,50～54歳,100.0,120.0,6189
岩手県,男性,50～54歳,0.0,100.0,5653
宮城県,男性,50～54歳,180.0,inf,2822
宮城県,男性,50～54歳,160.0,180.0,4842
宮城県,男性,50～54歳,140.0,160.0,9327
宮城県,男性,50～54歳,120.0,140.0,12553
宮城県,男性,50～54歳,100.0,120.0,11404
宮城県,男性,50～54歳,0.0,100.0,10013
秋田県,男性,50～54歳,180.0,inf,766
秋田県,男性,50～54歳,160.0,180.0,1484
秋田県,男性,50～54歳,140.0,160.0,3165
秋田県,男性,50～54歳,120.0,140.0,4470
秋田県,男性,50～54歳,100.0,120.0,4346
秋田県,男性,50～54歳,0.0,100.0,3918
山形県,男性,50～54歳,180.0,inf,1192
山形県,男性,50～54歳,160.0,180.0,2134
山形県,男性,50～54歳,140.0,160.0,4305
山形県,男性,50～54歳,120.0,140.0,5974
山形県,男性,50～54歳,100.0,120.0,5482
山形県,男性,50～54歳,0.0,100.0,4492
福島県,男性,50～54歳,180.0,inf,1981
福島県,男性,50～54歳,160.0,180.0,3475
福島県,男性,50～54歳,140.0,160.0,6564
福島県,男性,50～54歳,120.0,140.0,9214
福島県,男性,50～54歳,100.0,120.0,8495
福島県,男性,50～54歳,0.0,100.0,7237
茨城県,男性,50～54歳,180.0,inf,3580
茨城県,男性,50～54歳,160.0,180.0,6264
茨城県,男性,50～54歳,140.0,160.0,11965
茨城県,男性,50～54歳,120.0,140.0,16217
茨城県,男性,50～54歳,100.0,120.0,14636
茨城県,男性,50～54歳,0.0,100.0,12159
栃木県,男性,50～54歳,180.0,inf,2459
栃木県,男性,50～54歳,160.0,180.0,4140
栃木県,男性,50～54歳,140.0,160.0,8158
栃木県,男性,50～54歳,120.0,140.0,11046
栃木県,男性,50～54歳,100.0,120.0,10346
栃木県,男性,50～54歳,0.0,100.0,8689
群馬県,男性,50～54歳,180.0,inf,2581
群馬県,男性,50～54歳,160.0,180.0,4331
群馬県,男性,50～54歳,140.0,160.0,8185
群馬県,男性,50～54歳,120.0,140.0,10813
群馬県,男性,50～54歳,100.0,120.0,9817
群馬県,男性,50～54歳,0.0,100.0,8228
埼玉県,男性,50～54歳,180.0,inf,10654
埼玉県,男性,50～54歳,160.0,180.0,17713
埼玉県,男性,50～54歳,140.0,160.0,33010
埼玉県,男性,50～54歳,120.0,140.0,43106
埼玉県,男性,50～54歳,100.0,120.0,38455
埼玉県,男性,50～54歳,0.0,100.0,31489
千葉県,男性,50～54歳,180.0,inf,9126
千葉県,男性,50～54歳,160.0,180.0,14950
千葉県,男性,50～54歳,140.0,160.0,27539
千葉県,男性,50～54歳,120.0,140.0,36256
千葉県,男性,50～54歳,100.0,120.0,31942
千葉県,男性,50～54歳,0.0,100.0,25705
東京都,男性,50～54歳,180.0,inf,21066
東京都,男性,50～54歳,160.0,180.0,35103
東京都,男性,50～54歳,140.0,160.0,66598
東京都,男性,50～54歳,120.0,140.0,88535
東京都,男性,50～54歳,100.0,120.0,78928
東京都,男性,50～54歳,0.0,100.0,64557
神奈川県,男性,50～54歳,180.0,inf,14444
神奈川県,男性,50～54歳,160.0,180.0,24212
神奈川県,男性,50～54歳,140.0,160.0,44842
神奈川県,男性,50～54歳,120.0,140.0,59644
神奈川県,男性,50～54歳,100.0,120.0,52434
神奈川県,男性,50～54歳,0.0,100.0,42179
新潟県,男性,50～54歳,180.0,inf,2861
新潟県,男性,50～54歳,160.0,180.0,4776
新潟県,男性,50～54歳,140.0,160.0,9571
新潟県,男性,50～54歳,120.0,140.0,12937
新潟県,男性,50～54歳,100.0,120.0,11710
新潟県,男性,50～54歳,0.0,100.0,9829
富山県,男性,50～54歳,180.0,inf,1479
富山県,男性,50～54歳,160.0,180.0,2525
富山県,男性,50～54歳,140.0,160.0,4974
富山県,男性,50～54歳,120.0,140.0,6644
富山県,男性,50～54歳,100.0,120.0,5952
富山県,男性,50～54歳,0.0,100.0,4962
石川県,男性,50～54歳,180.0,inf,1335
石川県,男性,50～54歳,160.0,180.0,2453
石川県,男性,50～54歳,140.0,160.0,4701
石川県,男性,50～54歳,120.0,140.0,6472
石川県,男性,50～54歳,100.0,120.0,6194
石川県,男性,50～54歳,0.0,100.0,5195
福井県,男性,50～54歳,180.0,inf,879
福井県,男性,50～54歳,160.0,180.0,1600
福井県,男性,50～54歳,140.0,160.0,3063
福井県,男性,50～54歳,120.0,140.0,4239
福井県,男性,50～54歳,100.0,120.0,4007
福井県,男性,50～54歳,0.0,100.0,3295
山梨県,男性,50～54歳,180.0,inf,1170
山梨県,男性,50～54歳,160.0,180.0,1990
山梨県,男性,50～54歳,140.0,160.0,3528
山梨県,男性,50～54歳,120.0,140.0,4820
山梨県,男性,50～54歳,100.0,120.0,4240
山梨県,男性,50～54歳,0.0,100.0,3529
長野県,男性,50～54歳,180.0,inf,2456
長野県,男性,50～54歳,160.0,180.0,4692
長野県,男性,50～54歳,140.0,160.0,9041
長野県,男性,50～54歳,120.0,140.0,12454
長野県,男性,50～54歳,100.0,120.0,11122
長野県,男性,50～54歳,0.0,100.0,9366
岐阜県,男性,50～54歳,180.0,inf,2679
岐阜県,男性,50～54歳,160.0,180.0,4553
岐阜県,男性,50～54歳,140.0,160.0,8725
岐阜県,男性,50～54歳,120.0,140.0,11664
岐阜県,男性,50～54歳,100.0,120.0,10437
岐阜県,男性,50～54歳,0.0,100.0,8472
静岡県,男性,50～54歳,180.0,inf,5581
静岡県,男性,50～54歳,160.0,180.0,9071
静岡県,男性,50～54歳,140.0,160.0,17174
静岡県,男性,50～54歳,120.0,140.0,22329
静岡県,男性,50～54歳,100.0,120.0,19671
静岡県,男性,50～54歳,0.0,100.0,15360
愛知県,男性,50～54歳,180.0,inf,11151
愛知県,男性,50～54歳,160.0,180.0,19478
愛知県,男性,50～54歳,140.0,160.0,36822
愛知県,男性,50～54歳,120.0,140.0,49947
愛知県,男性,50～54歳,100.0,120.0,44256
愛知県,男性,50～54歳,0.0,100.0,34701
三重県,男性,50～54歳,180.0,inf,2285
三重県,男性,50～54歳,160.0,180.0,4101
三重県,男性,50～54歳,140.0,160.0,7893
三重県,男性,50～54歳,120.0,140.0,10697
三重県,男性,50～54歳,100.0,120.0,9699
三重県,男性,50～54歳,0.0,100.0,7986
滋賀県,男性,50～54歳,180.0,inf,1581
滋賀県,男性,50～54歳,160.0,180.0,3020
滋賀県,男性,50～54歳,140.0,160.0,5874
滋賀県,男性,50～54歳,120.0,140.0,8052
滋賀県,男性,50～54歳,100.0,120.0,7407
滋賀県,男性,50～54歳,0.0,100.0,5992
京都府,男性,50～54歳,180.0,inf,3055
京都府,男性,50～54歳,160.0,180.0,5126
京都府,男性,50～54歳,140.0,160.0,9841
京都府,男性,50～54歳,120.0,140.0,13467
京都府,男性,50～54歳,100.0,120.0,12020
京都府,男性,50～54歳,0.0,100.0,9845
大阪府,男性,50～54歳,180.0,inf,10699
大阪府,男性,50～54歳,160.0,180.0,18377
大阪府,男性,50～54歳,140.0,160.0,35316
大阪府,男性,50～54歳,120.0,140.0,47494
大阪府,男性,50～54歳,100.0,120.0,42904
大阪府,男性,50～54歳,0.0,100.0,35870
兵庫県,男性,50～54歳,180.0,inf,6950
兵庫県,男性,50～54歳,160.0,180.0,11566
兵庫県,男性,50～54歳,140.0,160.0,22368
兵庫県,男性,50～54歳,120.0,140.0,30080
兵庫県,男性,50～54歳,100.0,120.0,27144
兵庫県,男性,50～54歳,0.0,100.0,22205
奈良県,男性,50～54歳,180.0,inf,1553
奈良県,男性,50～54歳,160.0,180.0,2624
奈良県,男性,50～54歳,140.0,160.0,4986
奈良県,男性,50～54歳,120.0,140.0,6700
奈良県,男性,50～54歳,100.0,120.0,6024
奈良県,男性,50～54歳,0.0,100.0,4809
和歌山県,男性,50～54歳,180.0,inf,1055
和歌山県,男性,50～54歳,160.0,180.0,1799
和歌山県,男性,50～54歳,140.0,160.0,3346
和歌山県,男性,50～54歳,120.0,140.0,4388
和歌山県,男性,50～54歳,100.0,120.0,3887
和歌山県,男性,50～54歳,0.0,100.0,3275
鳥取県,男性,50～54歳,180.0,inf,612
鳥取県,男性,50～54歳,160.0,180.0,995
鳥取県,男性,50～54歳,140.0,160.0,1899
鳥取県,男性,50～54歳,120.0,140.0,2586
鳥取県,男性,50～54歳,100.0,120.0,2259
鳥取県,男性,50～54歳,0.0,100.0,1851
島根県,男性,50～54歳,180.0,inf,774
島根県,男性,50～54歳,160.0,180.0,1330
島根県,男性,50～54歳,140.0,160.0,2460
島根県,男性,50～54歳,120.0,140.0,3340
島根県,男性,50～54歳,100.0,120.0,3000
島根県,男性,50～54歳,0.0,100.0,2495
岡山県,男性,50～54歳,180.0,inf,2344
岡山県,男性,50～54歳,160.0,180.0,3900
岡山県,男性,50～54歳,140.0,160.0,7402
岡山県,男性,50～54歳,120.0,140.0,9667
岡山県,男性,50～54歳,100.0,120.0,8765
岡山県,男性,50～54歳,0.0,100.0,7178
広島県,男性,50～54歳,180.0,inf,4018
広島県,男性,50～54歳,160.0,180.0,6588
広島県,男性,50～54歳,140.0,160.0,11779
広島県,男性,50～54歳,120.0,140.0,15309
広島県,男性,50～54歳,100.0,120.0,13443
広島県,男性,50～54歳,0.0,100.0,10866
山口県,男性,50～54歳,180.0,inf,1674
山口県,男性,50～54歳,160.0,180.0,2775
山口県,男性,50～54歳,140.0,160.0,5033
山口県,男性,50～54歳,120.0,140.0,6384
山口県,男性,50～54歳,100.0,120.0,5771
山口県,男性,50～54歳,0.0,100.0,4735
徳島県,男性,50～54歳,180.0,inf,831
徳島県,男性,50～54歳,160.0,180.0,1325
徳島県,男性,50～54歳,140.0,160.0,2467
徳島県,男性,50～54歳,120.0,140.0,3395
徳島県,男性,50～54歳,100.0,120.0,3014
徳島県,男性,50～54歳,0.0,100.0,2551
香川県,男性,50～54歳,180.0,inf,1152
香川県,男性,50～54歳,160.0,180.0,1850
香川県,男性,50～54歳,140.0,160.0,3652
香川県,男性,50～54歳,120.0,140.0,5032
香川県,男性,50～54歳,100.0,120.0,4497
香川県,男性,50～54歳,0.0,100.0,3798
愛媛県,男性,50～54歳,180.0,inf,1631
愛媛県,男性,50～54歳,160.0,180.0,2691
愛媛県,男性,50～54歳,140.0,160.0,4919
愛媛県,男性,50～54歳,120.0,140.0,6514
愛媛県,男性,50～54歳,100.0,120.0,6124
愛媛県,男性,50～54歳,0.0,100.0,5058
高知県,男性,50～54歳,180.0,inf,621
高知県,男性,50～54歳,160.0,180.0,1167
高知県,男性,50～54歳,140.0,160.0,2224
高知県,男性,50～54歳,120.0,140.0,3178
高知県,男性,50～54歳,100.0,120.0,2999
高知県,男性,50～54歳,0.0,100.0,2796
福岡県,男性,50～54歳,180.0,inf,6596
福岡県,男性,50～54歳,160.0,180.0,10353
福岡県,男性,50～54歳,140.0,160.0,18608
福岡県,男性,50～54歳,120.0,140.0,23888
福岡県,男性,50～54歳,100.0,120.0,20799
福岡県,男性,50～54歳,0.0,100.0,17177
佐賀県,男性,50～54歳,180.0,inf,815
佐賀県,男性,50～54歳,160.0,180.0,1312
佐賀県,男性,50～54歳,140.0,160.0,2667
佐賀県,男性,50～54歳,120.0,140.0,3620
佐賀県,男性,50～54歳,100.0,120.0,3230
佐賀県,男性,50～54歳,0.0,100.0,2724
長崎県,男性,50～54歳,180.0,inf,1259
長崎県,男性,50～54歳,160.0,180.0,2155
長崎県,男性,50～54歳,140.0,160.0,4316
長崎県,男性,50～54歳,120.0,140.0,5676
長崎県,男性,50～54歳,100.0,120.0,5214
長崎県,男性,50～54歳,0.0,100.0,4524
熊本県,男性,50～54歳,180.0,inf,1544
熊本県,男性,50～54歳,160.0,180.0,2835
熊本県,男性,50～54歳,140.0,160.0,5544
熊本県,男性,50～54歳,120.0,140.0,7698
熊本県,男性,50～54歳,100.0,120.0,7139
熊本県,男性,50～54歳,0.0,100.0,6141
大分県,男性,50～54歳,180.0,inf,1337
大分県,男性,50～54歳,160.0,180.0,2250
大分県,男性,50～54歳,140.0,160.0,4255
大分県,男性,50～54歳,120.0,140.0,5396
大分県,男性,50～54歳,100.0,120.0,4830
大分県,男性,50～54歳,0.0,100.0,4103
宮崎県,男性,50～54歳,180.0,inf,930
宮崎県,男性,50～54歳,160.0,180.0,1731
宮崎県,男性,50～54歳,140.0,160.0,3281
宮崎県,男性,50～54歳,120.0,140.0,4756
宮崎県,男性,50～54歳,100.0,120.0,4286
宮崎県,男性,50～54歳,0.0,100.0,3843
鹿児島県,男性,50～54歳,180.0,inf,1557
鹿児島県,男性,50～54歳,160.0,180.0,2606
鹿児島県,男性,50～54歳,140.0,160.0,4904
鹿児島県,男性,50～54歳,120.0,140.0,6576
鹿児島県,男性,50～54歳,100.0,120.0,5963
鹿児島県,男性,50～54歳,0.0,100.0,5133
沖縄県,男性,50～54歳,180.0,inf,1484
沖縄県,男性,50～54歳,160.0,180.0,2341
沖縄県,男性,50～54歳,140.0,160.0,4491
沖縄県,男性,50～54歳,120.0,140.0,6054
沖縄県,男性,50～54歳,100.0,120.0,5510
沖縄県,男性,50～54歳,0.0,100.0,5030
北海道,男性,55～59歳,180.0,inf,4037
北海道,男性,55～59歳,160.0,180.0,7059
北海道,男性,55～59歳,140.0,160.0,14412
北海道,男性,55～59歳,120.0,140.0,20134
北海道,男性,55～59歳,100.0,120.0,19330
北海道,男性,55～59歳,0.0,100.0,18504
青森県,男性,55～59歳,180.0,inf,1112
青森県,男性,55～59歳,160.0,180.0,1906
青森県,男性,55～59歳,140.0,160.0,3938
青森県,男性,55～59歳,120.0,140.0,5565
青森県,男性,55～59歳,100.0,120.0,5414
青森県,男性,55～59歳,0.0,100.0,5209
岩手県,男性,55～59歳,180.0,inf,934
岩手県,男性,55～59歳,160.0,180.0,1722
岩手県,男性,55～59歳,140.0,160.0,3774
岩手県,男性,55～59歳,120.0,140.0,5893
岩手県,男性,55～59歳,100.0,120.0,6006
岩手県,男性,55～59歳,0.0,100.0,5789
宮城県,男性,55～59歳,180.0,inf,2052
宮城県,男性,55～59歳,160.0,180.0,3635
宮城県,男性,55～59歳,140.0,160.0,7269
宮城県,男性,55～59歳,120.0,140.0,10821
宮城県,男性,55～59歳,100.0,120.0,10338
宮城県,男性,55～59歳,0.0,100.0,9691
秋田県,男性,55～59歳,180.0,inf,662
秋田県,男性,55～59歳,160.0,180.0,1199
秋田県,男性,55～59歳,140.0,160.0,2923
秋田県,男性,55～59歳,120.0,140.0,4412
秋田県,男性,55～59歳,100.0,120.0,4416
秋田県,男性,55～59歳,0.0,100.0,4405
山形県,男性,55～59歳,180.0,inf,935
山形県,男性,55～59歳,160.0,180.0,1779
山形県,男性,55～59歳,140.0,160.0,3772
山形県,男性,55～59歳,120.0,140.0,5587
山形県,男性,55～59歳,100.0,120.0,5369
山形県,男性,55～59歳,0.0,100.0,4919
福島県,男性,55～59歳,180.0,inf,1562
福島県,男性,55～59歳,160.0,180.0,2773
福島県,男性,55～59歳,140.0,160.0,5859
福島県,男性,55～59歳,120.0,140.0,8589
福島県,男性,55～59歳,100.0,120.0,8261
福島県,男性,55～59歳,0.0,100.0,7761
茨城県,男性,55～59歳,180.0,inf,2436
茨城県,男性,55～59歳,160.0,180.0,4558
茨城県,男性,55～59歳,140.0,160.0,9475
茨城県,男性,55～59歳,120.0,140.0,13333
茨城県,男性,55～59歳,100.0,120.0,12589
茨城県,男性,55～59歳,0.0,100.0,11215
栃木県,男性,55～59歳,180.0,inf,1587
栃木県,男性,55～59歳,160.0,180.0,3076
栃木県,男性,55～59歳,140.0,160.0,6344
栃木県,男性,55～59歳,120.0,140.0,9186
栃木県,男性,55～59歳,100.0,120.0,8749
栃木県,男性,55～59歳,0.0,100.0,8454
群馬県,男性,55～59歳,180.0,inf,1764
群馬県,男性,55～59歳,160.0,180.0,3295
群馬県,男性,55～59歳,140.0,160.0,6536
群馬県,男性,55～59歳,120.0,140.0,8966
群馬県,男性,55～59歳,100.0,120.0,8514
群馬県,男性,55～59歳,0.0,100.0,7572
埼玉県,男性,55～59歳,180.0,inf,7051
埼玉県,男性,55～59歳,160.0,180.0,12333
埼玉県,男性,55～59歳,140.0,160.0,24550
埼玉県,男性,55～59歳,120.0,140.0,34470
埼玉県,男性,55～59歳,100.0,120.0,31686
埼玉県,男性,55～59歳,0.0,100.0,27632
千葉県,男性,55～59歳,180.0,inf,5996
千葉県,男性,55～59歳,160.0,180.0,10587
千葉県,男性,55～59歳,140.0,160.0,20845
千葉県,男性,55～59歳,120.0,140.0,28410
千葉県,男性,55～59歳,100.0,120.0,25935
千葉県,男性,55～59歳,0.0,100.0,22623
東京都,男性,55～59歳,180.0,inf,14276
東京都,男性,55～59歳,160.0,180.0,26446
東京都,男性,55～59歳,140.0,160.0,51974
東京都,男性,55～59歳,120.0,140.0,71199
東京都,男性,55～59歳,100.0,120.0,65577
東京都,男性,55～59歳,0.0,100.0,58116
神奈川県,男性,55～59歳,180.0,inf,9687
神奈川県,男性,55～59歳,160.0,180.0,17818
神奈川県,男性,55～59歳,140.0,160.0,35257
神奈川県,男性,55～59歳,120.0,140.0,48480
神奈川県,男性,55～59歳,100.0,120.0,43971
神奈川県,男性,55～59歳,0.0,100.0,38615
新潟県,男性,55～59歳,180.0,inf,1995
新潟県,男性,55～59歳,160.0,180.0,3835
新潟県,男性,55～59歳,140.0,160.0,7955
新潟県,男性,55～59歳,120.0,140.0,11526
新潟県,男性,55～59歳,100.0,120.0,11070
新潟県,男性,55～59歳,0.0,100.0,9514
富山県,男性,55～59歳,180.0,inf,965
富山県,男性,55～59歳,160.0,180.0,1829
富山県,男性,55～59歳,140.0,160.0,3798
富山県,男性,55～59歳,120.0,140.0,5346
富山県,男性,55～59歳,100.0,120.0,5029
富山県,男性,55～59歳,0.0,100.0,4390
石川県,男性,55～59歳,180.0,inf,918
石川県,男性,55～59歳,160.0,180.0,1661
石川県,男性,55～59歳,140.0,160.0,3656
石川県,男性,55～59歳,120.0,140.0,5296
石川県,男性,55～59歳,100.0,120.0,5142
石川県,男性,55～59歳,0.0,100.0,4781
福井県,男性,55～59歳,180.0,inf,636
福井県,男性,55～59歳,160.0,180.0,1251
福井県,男性,55～59歳,140.0,160.0,2490
福井県,男性,55～59歳,120.0,140.0,3688
福井県,男性,55～59歳,100.0,120.0,3607
福井県,男性,55～59歳,0.0,100.0,3135
山梨県,男性,55～59歳,180.0,inf,808
山梨県,男性,55～59歳,160.0,180.0,1530
山梨県,男性,55～59歳,140.0,160.0,3029
山梨県,男性,55～59歳,120.0,140.0,4341
山梨県,男性,55～59歳,100.0,120.0,4020
山梨県,男性,55～59歳,0.0,100.0,3562
長野県,男性,55～59歳,180.0,inf,1893
長野県,男性,55～59歳,160.0,180.0,3572
長野県,男性,55～59歳,140.0,160.0,7470
長野県,男性,55～59歳,120.0,140.0,10719
長野県,男性,55～59歳,100.0,120.0,9817
長野県,男性,55～59歳,0.0,100.0,8476
岐阜県,男性,55～59歳,180.0,inf,1787
岐阜県,男性,55～59歳,160.0,180.0,3479
岐阜県,男性,55～59歳,140.0,160.0,6870
岐阜県,男性,55～59歳,120.0,140.0,9693
岐阜県,男性,55～59歳,100.0,120.0,9170
岐阜県,男性,55～59歳,0.0,100.0,7887
静岡県,男性,55～59歳,180.0,inf,3959
静岡県,男性,55～59歳,160.0,180.0,6976
静岡県,男性,55～59歳,140.0,160.0,13745
静岡県,男性,55～59歳,120.0,140.0,18876
静岡県,男性,55～59歳,100.0,120.0,17076
静岡県,男性,55～59歳,0.0,100.0,14148
愛知県,男性,55～59歳,180.0,inf,7525
愛知県,男性,55～59歳,160.0,180.0,13804
愛知県,男性,55～59歳,140.0,160.0,28245
愛知県,男性,55～59歳,120.0,140.0,39087
愛知県,男性,55～59歳,100.0,120.0,36360
愛知県,男性,55～59歳,0.0,100.0,30741
三重県,男性,55～59歳,180.0,inf,1590
三重県,男性,55～59歳,160.0,180.0,3077
三重県,男性,55～59歳,140.0,160.0,6292
三重県,男性,55～59歳,120.0,140.0,9123
三重県,男性,55～59歳,100.0,120.0,8322
三重県,男性,55～59歳,0.0,100.0,7674
滋賀県,男性,55～59歳,180.0,inf,1108
滋賀県,男性,55～59歳,160.0,180.0,2180
滋賀県,男性,55～59歳,140.0,160.0,4574
滋賀県,男性,55～59歳,120.0,140.0,6546
滋賀県,男性,55～59歳,100.0,120.0,6279
滋賀県,男性,55～59歳,0.0,100.0,5754
京都府,男性,55～59歳,180.0,inf,2084
京都府,男性,55～59歳,160.0,180.0,3696
京都府,男性,55～59歳,140.0,160.0,7527
京都府,男性,55～59歳,120.0,140.0,10681
京都府,男性,55～59歳,100.0,120.0,10181
京都府,男性,55～59歳,0.0,100.0,9189
大阪府,男性,55～59歳,180.0,inf,6812
大阪府,男性,55～59歳,160.0,180.0,12819
大阪府,男性,55～59歳,140.0,160.0,25938
大阪府,男性,55～59歳,120.0,140.0,36711
大阪府,男性,55～59歳,100.0,120.0,34351
大阪府,男性,55～59歳,0.0,100.0,31698
兵庫県,男性,55～59歳,180.0,inf,4677
兵庫県,男性,55～59歳,160.0,180.0,8551
兵庫県,男性,55～59歳,140.0,160.0,17429
兵庫県,男性,55～59歳,120.0,140.0,24308
兵庫県,男性,55～59歳,100.0,120.0,22914
兵庫県,男性,55～59歳,0.0,100.0,20503
奈良県,男性,55～59歳,180.0,inf,1085
奈良県,男性,55～59歳,160.0,180.0,1973
奈良県,男性,55～59歳,140.0,160.0,4131
奈良県,男性,55～59歳,120.0,140.0,5634
奈良県,男性,55～59歳,100.0,120.0,5215
奈良県,男性,55～59歳,0.0,100.0,4466
和歌山県,男性,55～59歳,180.0,inf,771
和歌山県,男性,55～59歳,160.0,180.0,1417
和歌山県,男性,55～59歳,140.0,160.0,2802
和歌山県,男性,55～59歳,120.0,140.0,3745
和歌山県,男性,55～59歳,100.0,120.0,3513
和歌山県,男性,55～59歳,0.0,100.0,3221
鳥取県,男性,55～59歳,180.0,inf,462
鳥取県,男性,55～59歳,160.0,180.0,859
鳥取県,男性,55～59歳,140.0,160.0,1694
鳥取県,男性,55～59歳,120.0,140.0,2306
鳥取県,男性,55～59歳,100.0,120.0,2076
鳥取県,男性,55～59歳,0.0,100.0,1900
島根県,男性,55～59歳,180.0,inf,607
島根県,男性,55～59歳,160.0,180.0,1024
島根県,男性,55～59歳,140.0,160.0,2165
島根県,男性,55～59歳,120.0,140.0,2966
島根県,男性,55～59歳,100.0,120.0,2775
島根県,男性,55～59歳,0.0,100.0,2439
岡山県,男性,55～59歳,180.0,inf,1561
岡山県,男性,55～59歳,160.0,180.0,2900
岡山県,男性,55～59歳,140.0,160.0,5765
岡山県,男性,55～59歳,120.0,140.0,7842
岡山県,男性,55～59歳,100.0,120.0,7342
岡山県,男性,55～59歳,0.0,100.0,6627
広島県,男性,55～59歳,180.0,inf,2748
広島県,男性,55～59歳,160.0,180.0,4690
広島県,男性,55～59歳,140.0,160.0,9324
広島県,男性,55～59歳,120.0,140.0,12254
広島県,男性,55～59歳,100.0,120.0,11246
広島県,男性,55～59歳,0.0,100.0,9891
山口県,男性,55～59歳,180.0,inf,1128
山口県,男性,55～59歳,160.0,180.0,2056
山口県,男性,55～59歳,140.0,160.0,4032
山口県,男性,55～59歳,120.0,140.0,5479
山口県,男性,55～59歳,100.0,120.0,4906
山口県,男性,55～59歳,0.0,100.0,4279
徳島県,男性,55～59歳,180.0,inf,571
徳島県,男性,55～59歳,160.0,180.0,1118
徳島県,男性,55～59歳,140.0,160.0,2067
徳島県,男性,55～59歳,120.0,140.0,2973
徳島県,男性,55～59歳,100.0,120.0,2746
徳島県,男性,55～59歳,0.0,100.0,2541
香川県,男性,55～59歳,180.0,inf,754
香川県,男性,55～59歳,160.0,180.0,1414
香川県,男性,55～59歳,140.0,160.0,2998
香川県,男性,55～59歳,120.0,140.0,4119
香川県,男性,55～59歳,100.0,120.0,3837
香川県,男性,55～59歳,0.0,100.0,3392
愛媛県,男性,55～59歳,180.0,inf,1138
愛媛県,男性,55～59歳,160.0,180.0,2062
愛媛県,男性,55～59歳,140.0,160.0,4101
愛媛県,男性,55～59歳,120.0,140.0,5749
愛媛県,男性,55～59歳,100.0,120.0,5440
愛媛県,男性,55～59歳,0.0,100.0,4968
高知県,男性,55～59歳,180.0,inf,488
高知県,男性,55～59歳,160.0,180.0,871
高知県,男性,55～59歳,140.0,160.0,1828
高知県,男性,55～59歳,120.0,140.0,2702
高知県,男性,55～59歳,100.0,120.0,2667
高知県,男性,55～59歳,0.0,100.0,2698
福岡県,男性,55～59歳,180.0,inf,4602
福岡県,男性,55～59歳,160.0,180.0,7604
福岡県,男性,55～59歳,140.0,160.0,14551
福岡県,男性,55～59歳,120.0,140.0,19265
福岡県,男性,55～59歳,100.0,120.0,17910
福岡県,男性,55～59歳,0.0,100.0,16173
佐賀県,男性,55～59歳,180.0,inf,622
佐賀県,男性,55～59歳,160.0,180.0,1150
佐賀県,男性,55～59歳,140.0,160.0,2308
佐賀県,男性,55～59歳,120.0,140.0,3406
佐賀県,男性,55～59歳,100.0,120.0,3271
佐賀県,男性,55～59歳,0.0,100.0,2864
長崎県,男性,55～59歳,180.0,inf,934
長崎県,男性,55～59歳,160.0,180.0,1796
長崎県,男性,55～59歳,140.0,160.0,3714
長崎県,男性,55～59歳,120.0,140.0,5392
長崎県,男性,55～59歳,100.0,120.0,5060
長崎県,男性,55～59歳,0.0,100.0,4728
熊本県,男性,55～59歳,180.0,inf,1190
熊本県,男性,55～59歳,160.0,180.0,2478
熊本県,男性,55～59歳,140.0,160.0,4872
熊本県,男性,55～59歳,120.0,140.0,7427
熊本県,男性,55～59歳,100.0,120.0,7083
熊本県,男性,55～59歳,0.0,100.0,6546
大分県,男性,55～59歳,180.0,inf,1009
大分県,男性,55～59歳,160.0,180.0,1835
大分県,男性,55～59歳,140.0,160.0,3499
大分県,男性,55～59歳,120.0,140.0,4861
大分県,男性,55～59歳,100.0,120.0,4488
大分県,男性,55～59歳,0.0,100.0,4110
宮崎県,男性,55～59歳,180.0,inf,776
宮崎県,男性,55～59歳,160.0,180.0,1473
宮崎県,男性,55～59歳,140.0,160.0,3019
宮崎県,男性,55～59歳,120.0,140.0,4194
宮崎県,男性,55～59歳,100.0,120.0,4121
宮崎県,男性,55～59歳,0.0,100.0,3810
鹿児島県,男性,55～59歳,180.0,inf,1370
鹿児島県,男性,55～59歳,160.0,180.0,2248
鹿児島県,男性,55～59歳,140.0,160.0,4569
鹿児島県,男性,55～59歳,120.0,140.0,6547
鹿児島県,男性,55～59歳,100.0,120.0,6128
鹿児島県,男性,55～59歳,0.0,100.0,5524
沖縄県,男性,55～59歳,180.0,inf,1045
沖縄県,男性,55～59歳,160.0,180.0,1821
