都道府県,性別,年齢区分,下限値,上限値,人数
香川県,男性,55～59歳,,,160
香川県,男性,55～59歳,,,145
香川県,男性,55～59歳,,,1000
愛媛県,男性,55～59歳,,,21384
愛媛県,男性,55～59歳,,,298
愛媛県,男性,55～59歳,,,283
愛媛県,男性,55～59歳,,,245
愛媛県,男性,55～59歳,,,1257
高知県,男性,55～59歳,,,10329
高知県,男性,55～59歳,,,108
高知県,男性,55～59歳,,,111
高知県,男性,55～59歳,,,171
高知県,男性,55～59歳,,,530
福岡県,男性,55～59歳,,,73192
福岡県,男性,55～59歳,,,754
福岡県,男性,55～59歳,,,990
福岡県,男性,55～59歳,,,1065
福岡県,男性,55～59歳,,,4148
佐賀県,男性,55～59歳,,,12422
佐賀県,男性,55～59歳,,,156
佐賀県,男性,55～59歳,,,139
佐賀県,男性,55～59歳,,,153
佐賀県,男性,55～59歳,,,697
長崎県,男性,55～59歳,,,19936
長崎県,男性,55～59歳,,,214
長崎県,男性,55～59歳,,,249
長崎県,男性,55～59歳,,,290
長崎県,男性,55～59歳,,,900
熊本県,男性,55～59歳,,,26862
熊本県,男性,55～59歳,,,331
熊本県,男性,55～59歳,,,383
熊本県,男性,55～59歳,,,316
熊本県,男性,55～59歳,,,1838
大分県,男性,55～59歳,,,18121
大分県,男性,55～59歳,,,176
大分県,男性,55～59歳,,,206
大分県,男性,55～59歳,,,177
大分県,男性,55～59歳,,,1110
宮崎県,男性,55～59歳,,,16068
宮崎県,男性,55～59歳,,,132
宮崎県,男性,55～59歳,,,167
宮崎県,男性,55～59歳,,,186
宮崎県,男性,55～59歳,,,824
鹿児島県,男性,55～59歳,,,24044
鹿児島県,男性,55～59歳,,,318
鹿児島県,男性,55～59歳,,,271
鹿児島県,男性,55～59歳,,,334
鹿児島県,男性,55～59歳,,,1379
沖縄県,男性,55～59歳,,,19545
沖縄県,男性,55～59歳,,,207
沖縄県,男性,55～59歳,,,206
沖縄県,男性,55～59歳,,,187
沖縄県,男性,55～59歳,,,1158
北海道,男性,60～64歳,,,66951
北海道,男性,60～64歳,,,1138
北海道,男性,60～64歳,,,1072
北海道,男性,60～64歳,,,1159
北海道,男性,60～64歳,,,4291
青森県,男性,60～64歳,,,19643
青森県,男性,60～64歳,,,165
青森県,男性,60～64歳,,,277
青森県,男性,60～64歳,,,215
青森県,男性,60～64歳,,,1476
岩手県,男性,60～64歳,,,20365
岩手県,男性,60～64歳,,,140
岩手県,男性,60～64歳,,,364
岩手県,男性,60～64歳,,,341
岩手県,男性,60～64歳,,,1485
宮城県,男性,60～64歳,,,35660
宮城県,男性,60～64歳,,,526
宮城県,男性,60～64歳,,,605
宮城県,男性,60～64歳,,,586
宮城県,男性,60～64歳,,,2481
秋田県,男性,60～64歳,,,16304
秋田県,男性,60～64歳,,,229
秋田県,男性,60～64歳,,,231
秋田県,男性,60～64歳,,,178
秋田県,男性,60～64歳,,,1061
山形県,男性,60～64歳,,,20683
山形県,男性,60～64歳,,,216
山形県,男性,60～64歳,,,209
山形県,男性,60～64歳,,,169
山形県,男性,60～64歳,,,1220
福島県,男性,60～64歳,,,30165
福島県,男性,60～64歳,,,342
福島県,男性,60～64歳,,,421
福島県,男性,60～64歳,,,442
福島県,男性,60～64歳,,,2059
茨城県,男性,60～64歳,,,40547
茨城県,男性,60～64歳,,,559
茨城県,男性,60～64歳,,,667
茨城県,男性,60～64歳,,,569
茨城県,男性,60～64歳,,,2878
栃木県,男性,60～64歳,,,29300
栃木県,男性,60～64歳,,,403
栃木県,男性,60～64歳,,,421
栃木県,男性,60～64歳,,,572
栃木県,男性,60～64歳,,,1865
群馬県,男性,60～64歳,,,28175
群馬県,男性,60～64歳,,,375
群馬県,男性,60～64歳,,,488
群馬県,男性,60～64歳,,,401
群馬県,男性,60～64歳,,,1738
埼玉県,男性,60～64歳,,,97309
埼玉県,男性,60～64歳,,,1230
埼玉県,男性,60～64歳,,,1238
埼玉県,男性,60～64歳,,,1366
埼玉県,男性,60～64歳,,,5995
千葉県,男性,60～64歳,,,80409
千葉県,男性,60～64歳,,,997
千葉県,男性,60～64歳,,,1126
千葉県,男性,60～64歳,,,1049
千葉県,男性,60～64歳,,,5322
東京都,男性,60～64歳,,,186547
東京都,男性,60～64歳,,,2216
東京都,男性,60～64歳,,,2230
東京都,男性,60～64歳,,,2322
東京都,男性,60～64歳,,,10962
神奈川県,男性,60～64歳,,,125026
神奈川県,男性,60～64歳,,,1302
神奈川県,男性,60～64歳,,,1556
神奈川県,男性,60～64歳,,,1446
神奈川県,男性,60～64歳,,,7180
新潟県,男性,60～64歳,,,37511
新潟県,男性,60～64歳,,,633
新潟県,男性,60～64歳,,,460
新潟県,男性,60～64歳,,,332
新潟県,男性,60～64歳,,,2180
富山県,男性,60～64歳,,,16360
富山県,男性,60～64歳,,,149
富山県,男性,60～64歳,,,327
富山県,男性,60～64歳,,,542
富山県,男性,60～64歳,,,618
石川県,男性,60～64歳,,,16375
石川県,男性,60～64歳,,,245
石川県,男性,60～64歳,,,247
石川県,男性,60～64歳,,,296
石川県,男性,60～64歳,,,1027
福井県,男性,60～64歳,,,11521
福井県,男性,60～64歳,,,148
福井県,男性,60～64歳,,,277
福井県,男性,60～64歳,,,225
福井県,男性,60～64歳,,,746
山梨県,男性,60～64歳,,,13580
山梨県,男性,60～64歳,,,162
山梨県,男性,60～64歳,,,136
山梨県,男性,60～64歳,,,143
山梨県,男性,60～64歳,,,772
長野県,男性,60～64歳,,,32792
長野県,男性,60～64歳,,,328
長野県,男性,60～64歳,,,339
長野県,男性,60～64歳,,,364
長野県,男性,60～64歳,,,1768
岐阜県,男性,60～64歳,,,30115
岐阜県,男性,60～64歳,,,407
岐阜県,男性,60～64歳,,,495
岐阜県,男性,60～64歳,,,464
岐阜県,男性,60～64歳,,,1646
静岡県,男性,60～64歳,,,57009
静岡県,男性,60～64歳,,,721
静岡県,男性,60～64歳,,,746
静岡県,男性,60～64歳,,,601
静岡県,男性,60～64歳,,,3264
愛知県,男性,60～64歳,,,104550
愛知県,男性,60～64歳,,,1178
愛知県,男性,60～64歳,,,1597
愛知県,男性,60～64歳,,,1897
愛知県,男性,60～64歳,,,5812
三重県,男性,60～64歳,,,26769
三重県,男性,60～64歳,,,365
三重県,男性,60～64歳,,,405
三重県,男性,60～64歳,,,381
三重県,男性,60～64歳,,,1610
滋賀県,男性,60～64歳,,,20022
滋賀県,男性,60～64歳,,,248
滋賀県,男性,60～64歳,,,271
滋賀県,男性,60～64歳,,,344
滋賀県,男性,60～64歳,,,1179
京都府,男性,60～64歳,,,32122
京都府,男性,60～64歳,,,489
京都府,男性,60～64歳,,,439
京都府,男性,60～64歳,,,376
京都府,男性,60～64歳,,,1803
大阪府,男性,60～64歳,,,99627
大阪府,男性,60～64歳,,,1321
大阪府,男性,60～64歳,,,1425
大阪府,男性,60～64歳,,,1558
大阪府,男性,60～64歳,,,5688
兵庫県,男性,60～64歳,,,72528
兵庫県,男性,60～64歳,,,913
兵庫県,男性,60～64歳,,,1215
兵庫県,男性,60～64歳,,,1231
兵庫県,男性,60～64歳,,,4079
奈良県,男性,60～64歳,,,16983
奈良県,男性,60～64歳,,,242
奈良県,男性,60～64歳,,,178
奈良県,男性,60～64歳,,,208
奈良県,男性,60～64歳,,,1068
和歌山県,男性,60～64歳,,,12678
和歌山県,男性,60～64歳,,,195
和歌山県,男性,60～64歳,,,225
和歌山県,男性,60～64歳,,,186
和歌山県,男性,60～64歳,,,700
鳥取県,男性,60～64歳,,,7959
鳥取県,男性,60～64歳,,,70
鳥取県,男性,60～64歳,,,143
鳥取県,男性,60～64歳,,,121
鳥取県,男性,60～64歳,,,379
島根県,男性,60～64歳,,,11011
島根県,男性,60～64歳,,,130
島根県,男性,60～64歳,,,165
島根県,男性,60～64歳,,,137
島根県,男性,60～64歳,,,519
岡山県,男性,60～64歳,,,24906
岡山県,男性,60～64歳,,,383
岡山県,男性,60～64歳,,,390
岡山県,男性,60～64歳,,,392
岡山県,男性,60～64歳,,,1602
広島県,男性,60～64歳,,,37921
広島県,男性,60～64歳,,,431
広島県,男性,60～64歳,,,540
広島県,男性,60～64歳,,,589
広島県,男性,60～64歳,,,2348
山口県,男性,60～64歳,,,18316
山口県,男性,60～64歳,,,145
山口県,男性,60～64歳,,,269
山口県,男性,60～64歳,,,200
山口県,男性,60～64歳,,,1042
徳島県,男性,60～64歳,,,10027
徳島県,男性,60～64歳,,,177
徳島県,男性,60～64歳,,,132
徳島県,男性,60～64歳,,,149
徳島県,男性,60～64歳,,,617
香川県,男性,60～64歳,,,13228
香川県,男性,60～64歳,,,233
香川県,男性,60～64歳,,,188
香川県,男性,60～64歳,,,173
香川県,男性,60～64歳,,,1081
愛媛県,男性,60～64歳,,,18750
愛媛県,男性,60～64歳,,,292
愛媛県,男性,60～64歳,,,289
愛媛県,男性,60～64歳,,,276
愛媛県,男性,60～64歳,,,1273
高知県,男性,60～64歳,,,9405
高知県,男性,60～64歳,,,144
高知県,男性,60～64歳,,,117
高知県,男性,60～64歳,,,184
高知県,男性,60～64歳,,,525
福岡県,男性,60～64歳,,,63378
福岡県,男性,60～64歳,,,875
福岡県,男性,60～64歳,,,996
福岡県,男性,60～64歳,,,1135
福岡県,男性,60～64歳,,,4055
佐賀県,男性,60～64歳,,,11564
佐賀県,男性,60～64歳,,,160
佐賀県,男性,60～64歳,,,174
佐賀県,男性,60～64歳,,,152
佐賀県,男性,60～64歳,,,761
長崎県,男性,60～64歳,,,18996
長崎県,男性,60～64歳,,,289
長崎県,男性,60～64歳,,,281
長崎県,男性,60～64歳,,,312
長崎県,男性,60～64歳,,,1020
熊本県,男性,60～64歳,,,25204
熊本県,男性,60～64歳,,,383
熊本県,男性,60～64歳,,,380
熊本県,男性,60～64歳,,,378
熊本県,男性,60～64歳,,,1781
大分県,男性,60～64歳,,,17284
大分県,男性,60～64歳,,,210
大分県,男性,60～64歳,,,211
大分県,男性,60～64歳,,,174
大分県,男性,60～64歳,,,1262
宮崎県,男性,60～64歳,,,15561
宮崎県,男性,60～64歳,,,178
宮崎県,男性,60～64歳,,,182
宮崎県,男性,60～64歳,,,190
宮崎県,男性,60～64歳,,,865
鹿児島県,男性,60～64歳,,,24190
鹿児島県,男性,60～64歳,,,402
鹿児島県,男性,60～64歳,,,343
鹿児島県,男性,60～64歳,,,393
鹿児島県,男性,60～64歳,,,1469
沖縄県,男性,60～64歳,,,17099
沖縄県,男性,60～64歳,,,212
沖縄県,男性,60～64歳,,,171
沖縄県,男性,60～64歳,,,192
沖縄県,男性,60～64歳,,,1029
北海道,男性,65～69歳,,,49034
北海道,男性,65～69歳,,,951
北海道,男性,65～69歳,,,971
北海道,男性,65～69歳,,,972
北海道,男性,65～69歳,,,3185
青森県,男性,65～69歳,,,16030
青森県,男性,65～69歳,,,192
青森県,男性,65～69歳,,,244
青森県,男性,65～69歳,,,179
青森県,男性,65～69歳,,,1113
岩手県,男性,65～69歳,,,18073
岩手県,男性,65～69歳,,,163
岩手県,男性,65～69歳,,,440
岩手県,男性,65～69歳,,,337
岩手県,男性,65～69歳,,,1339
宮城県,男性,65～69歳,,,32504
宮城県,男性,65～69歳,,,630
宮城県,男性,65～69歳,,,616
宮城県,男性,65～69歳,,,606
宮城県,男性,65～69歳,,,1925
秋田県,男性,65～69歳,,,14399
秋田県,男性,65～69歳,,,214
秋田県,男性,65～69歳,,,250
秋田県,男性,65～69歳,,,198
秋田県,男性,65～69歳,,,870
山形県,男性,65～69歳,,,19532
山形県,男性,65～69歳,,,309
山形県,男性,65～69歳,,,249
山形県,男性,65～69歳,,,140
山形県,男性,65～69歳,,,1137
福島県,男性,65～69歳,,,27614
福島県,男性,65～69歳,,,274
福島県,男性,65～69歳,,,458
福島県,男性,65～69歳,,,408
福島県,男性,65～69歳,,,1765
茨城県,男性,65～69歳,,,35349
茨城県,男性,65～69歳,,,486
茨城県,男性,65～69歳,,,655
茨城県,男性,65～69歳,,,554
茨城県,男性,65～69歳,,,2197
栃木県,男性,65～69歳,,,25406
栃木県,男性,65～69歳,,,353
栃木県,男性,65～69歳,,,365
栃木県,男性,65～69歳,,,528
栃木県,男性,65～69歳,,,1434
群馬県,男性,65～69歳,,,24839
群馬県,男性,65～69歳,,,565
群馬県,男性,65～69歳,,,389
群馬県,男性,65～69歳,,,460
群馬県,男性,65～69歳,,,1358
埼玉県,男性,65～69歳,,,80378
埼玉県,男性,65～69歳,,,1115
埼玉県,男性,65～69歳,,,1177
埼玉県,男性,65～69歳,,,1219
埼玉県,男性,65～69歳,,,4803
千葉県,男性,65～69歳,,,66223
千葉県,男性,65～69歳,,,950
千葉県,男性,65～69歳,,,1018
千葉県,男性,65～69歳,,,981
千葉県,男性,65～69歳,,,3976
東京都,男性,65～69歳,,,130592
東京都,男性,65～69歳,,,1932
東京都,男性,65～69歳,,,2058
東京都,男性,65～69歳,,,2045
東京都,男性,65～69歳,,,7581
神奈川県,男性,65～69歳,,,83651
神奈川県,男性,65～69歳,,,986
神奈川県,男性,65～69歳,,,1292
神奈川県,男性,65～69歳,,,1149
神奈川県,男性,65～69歳,,,4404
新潟県,男性,65～69歳,,,32997
新潟県,男性,65～69歳,,,611
新潟県,男性,65～69歳,,,539
新潟県,男性,65～69歳,,,397
新潟県,男性,65～69歳,,,2001
富山県,男性,65～69歳,,,13532
富山県,男性,65～69歳,,,186
富山県,男性,65～69歳,,,315
富山県,男性,65～69歳,,,418
富山県,男性,65～69歳,,,548
石川県,男性,65～69歳,,,13314
石川県,男性,65～69歳,,,290
石川県,男性,65～69歳,,,301
石川県,男性,65～69歳,,,352
石川県,男性,65～69歳,,,901
福井県,男性,65～69歳,,,8814
福井県,男性,65～69歳,,,188
福井県,男性,65～69歳,,,268
福井県,男性,65～69歳,,,164
福井県,男性,65～69歳,,,681
山梨県,男性,65～69歳,,,12335
山梨県,男性,65～69歳,,,152
山梨県,男性,65～69歳,,,154
山梨県,男性,65～69歳,,,116
山梨県,男性,65～69歳,,,636
長野県,男性,65～69歳,,,29011
長野県,男性,65～69歳,,,356
長野県,男性,65～69歳,,,422
長野県,男性,65～69歳,,,400
長野県,男性,65～69歳,,,1483
岐阜県,男性,65～69歳,,,25434
岐阜県,男性,65～69歳,,,401
岐阜県,男性,65～69歳,,,490
岐阜県,男性,65～69歳,,,435
岐阜県,男性,65～69歳,,,1410
静岡県,男性,65～69歳,,,44131
静岡県,男性,65～69歳,,,662
静岡県,男性,65～69歳,,,689
静岡県,男性,65～69歳,,,553
静岡県,男性,65～69歳,,,2406
愛知県,男性,65～69歳,,,75022
愛知県,男性,65～69歳,,,1124
愛知県,男性,65～69歳,,,1353
愛知県,男性,65～69歳,,,1485
愛知県,男性,65～69歳,,,4280
三重県,男性,65～69歳,,,22056
三重県,男性,65～69歳,,,330
三重県,男性,65～69歳,,,447
三重県,男性,65～69歳,,,462
三重県,男性,65～69歳,,,1325
滋賀県,男性,65～69歳,,,16165
滋賀県,男性,65～69歳,,,226
滋賀県,男性,65～69歳,,,295
滋賀県,男性,65～69歳,,,335
滋賀県,男性,65～69歳,,,914
京都府,男性,65～69歳,,,24253
京都府,男性,65～69歳,,,469
京都府,男性,65～69歳,,,423
京都府,男性,65～69歳,,,377
京都府,男性,65～69歳,,,1378
大阪府,男性,65～69歳,,,70659
大阪府,男性,65～69歳,,,1104
大阪府,男性,65～69歳,,,1293
大阪府,男性,65～69歳,,,1231
大阪府,男性,65～69歳,,,3875
兵庫県,男性,65～69歳,,,56883
兵庫県,男性,65～69歳,,,878
兵庫県,男性,65～69歳,,,1027
兵庫県,男性,65～69歳,,,1052
兵庫県,男性,65～69歳,,,2940
奈良県,男性,65～69歳,,,13788
奈良県,男性,65～69歳,,,236
奈良県,男性,65～69歳,,,226
奈良県,男性,65～69歳,,,193
奈良県,男性,65～69歳,,,837
和歌山県,男性,65～69歳,,,10649
和歌山県,男性,65～69歳,,,193
和歌山県,男性,65～69歳,,,229
和歌山県,男性,65～69歳,,,147
和歌山県,男性,65～69歳,,,573
鳥取県,男性,65～69歳,,,6490
鳥取県,男性,65～69歳,,,65
鳥取県,男性,65～69歳,,,126
鳥取県,男性,65～69歳,,,123
鳥取県,男性,65～69歳,,,327
島根県,男性,65～69歳,,,10150
島根県,男性,65～69歳,,,158
島根県,男性,65～69歳,,,173
島根県,男性,65～69歳,,,141
島根県,男性,65～69歳,,,539
岡山県,男性,65～69歳,,,20291
岡山県,男性,65～69歳,,,360
岡山県,男性,65～69歳,,,356
岡山県,男性,65～69歳,,,297
岡山県,男性,65～69歳,,,1348
広島県,男性,65～69歳,,,28515
広島県,男性,65～69歳,,,402
広島県,男性,65～69歳,,,462
広島県,男性,65～69歳,,,491
広島県,男性,65～69歳,,,1745
山口県,男性,65～69歳,,,15527
山口県,男性,65～69歳,,,165
山口県,男性,65～69歳,,,239
山口県,男性,65～69歳,,,197
山口県,男性,65～69歳,,,814
徳島県,男性,65～69歳,,,9275
徳島県,男性,65～69歳,,,169
徳島県,男性,65～69歳,,,167
徳島県,男性,65～69歳,,,128
徳島県,男性,65～69歳,,,503
香川県,男性,65～69歳,,,11685
香川県,男性,65～69歳,,,215
香川県,男性,65～69歳,,,242
香川県,男性,65～69歳,,,207
香川県,男性,65～69歳,,,863
愛媛県,男性,65～69歳,,,14899
愛媛県,男性,65～69歳,,,260
愛媛県,男性,65～69歳,,,262
愛媛県,男性,65～69歳,,,244
愛媛県,男性,65～69歳,,,838
高知県,男性,65～69歳,,,8283
高知県,男性,65～69歳,,,172
高知県,男性,65～69歳,,,177
高知県,男性,65～69歳,,,213
高知県,男性,65～69歳,,,488
福岡県,男性,65～69歳,,,52195
福岡県,男性,65～69歳,,,851
福岡県,男性,65～69歳,,,1037
福岡県,男性,65～69歳,,,1024
福岡県,男性,65～69歳,,,3216
佐賀県,男性,65～69歳,,,10612
佐賀県,男性,65～69歳,,,196
佐賀県,男性,65～69歳,,,221
佐賀県,男性,65～69歳,,,186
佐賀県,男性,65～69歳,,,677
長崎県,男性,65～69歳,,,17315
長崎県,男性,65～69歳,,,300
長崎県,男性,65～69歳,,,290
長崎県,男性,65～69歳,,,325
長崎県,男性,65～69歳,,,871
熊本県,男性,65～69歳,,,22725
熊本県,男性,65～69歳,,,383
熊本県,男性,65～69歳,,,417
熊本県,男性,65～69歳,,,374
熊本県,男性,65～69歳,,,1447
大分県,男性,65～69歳,,,15400
大分県,男性,65～69歳,,,232
大分県,男性,65～69歳,,,246
大分県,男性,65～69歳,,,159
大分県,男性,65～69歳,,,964
宮崎県,男性,65～69歳,,,14125
宮崎県,男性,65～69歳,,,169
宮崎県,男性,65～69歳,,,172
宮崎県,男性,65～69歳,,,184
宮崎県,男性,65～69歳,,,738
鹿児島県,男性,65～69歳,,,23029
鹿児島県,男性,65～69歳,,,339
鹿児島県,男性,65～69歳,,,353
鹿児島県,男性,65～69歳,,,381
鹿児島県,男性,65～69歳,,,1286
沖縄県,男性,65～69歳,,,14912
沖縄県,男性,65～69歳,,,186
沖縄県,男性,65～69歳,,,217
沖縄県,男性,65～69歳,,,201
沖縄県,男性,65～69歳,,,915
北海道,男性,70～74歳,,,42230
北海道,男性,70～74歳,,,1050
北海道,男性,70～74歳,,,1026
北海道,男性,70～74歳,,,959
北海道,男性,70～74歳,,,2865
青森県,男性,70～74歳,,,16326
青森県,男性,70～74歳,,,197
青森県,男性,70～74歳,,,284
青森県,男性,70～74歳,,,152
青森県,男性,70～74歳,,,1017
岩手県,男性,70～74歳,,,18913
岩手県,男性,70～74歳,,,211
岩手県,男性,70～74歳,,,594
岩手県,男性,70～74歳,,,462
岩手県,男性,70～74歳,,,1365
宮城県,男性,70～74歳,,,35048
宮城県,男性,70～74歳,,,784
宮城県,男性,70～74歳,,,756
宮城県,男性,70～74歳,,,762
宮城県,男性,70～74歳,,,1733
秋田県,男性,70～74歳,,,14402
秋田県,男性,70～74歳,,,251
秋田県,男性,70～74歳,,,300
秋田県,男性,70～74歳,,,205
秋田県,男性,70～74歳,,,842
山形県,男性,70～74歳,,,20360
山形県,男性,70～74歳,,,359
山形県,男性,70～74歳,,,276
山形県,男性,70～74歳,,,199
山形県,男性,70～74歳,,,1113
福島県,男性,70～74歳,,,29225
福島県,男性,70～74歳,,,294
福島県,男性,70～74歳,,,483
福島県,男性,70～74歳,,,418
福島県,男性,70～74歳,,,1711
茨城県,男性,70～74歳,,,36432
茨城県,男性,70～74歳,,,592
茨城県,男性,70～74歳,,,702
茨城県,男性,70～74歳,,,641
茨城県,男性,70～74歳,,,2057
栃木県,男性,70～74歳,,,26317
栃木県,男性,70～74歳,,,399
栃木県,男性,70～74歳,,,442
栃木県,男性,70～74歳,,,529
栃木県,男性,70～74歳,,,1237
群馬県,男性,70～74歳,,,28534
群馬県,男性,70～74歳,,,794
群馬県,男性,70～74歳,,,599
群馬県,男性,70～74歳,,,652
群馬県,男性,70～74歳,,,1400
埼玉県,男性,70～74歳,,,95613
埼玉県,男性,70～74歳,,,1595
埼玉県,男性,70～74歳,,,1659
埼玉県,男性,70～74歳,,,1599
埼玉県,男性,70～74歳,,,4837
千葉県,男性,70～74歳,,,78145
千葉県,男性,70～74歳,,,1306
千葉県,男性,70～74歳,,,1376
千葉県,男性,70～74歳,,,1263
千葉県,男性,70～74歳,,,3935
東京都,男性,70～74歳,,,149823
東京都,男性,70～74歳,,,2630
東京都,男性,70～74歳,,,3028
東京都,男性,70～74歳,,,2937
東京都,男性,70～74歳,,,7768
神奈川県,男性,70～74歳,,,91649
神奈川県,男性,70～74歳,,,1436
神奈川県,男性,70～74歳,,,1521
神奈川県,男性,70～74歳,,,1357
神奈川県,男性,70～74歳,,,3981
新潟県,男性,70～74歳,,,35847
新潟県,男性,70～74歳,,,798
新潟県,男性,70～74歳,,,868
新潟県,男性,70～74歳,,,576
新潟県,男性,70～74歳,,,2283
富山県,男性,70～74歳,,,15704
富山県,男性,70～74歳,,,342
富山県,男性,70～74歳,,,489
富山県,男性,70～74歳,,,453
富山県,男性,70～74歳,,,734
石川県,男性,70～74歳,,,15799
石川県,男性,70～74歳,,,549
石川県,男性,70～74歳,,,579
石川県,男性,70～74歳,,,540
石川県,男性,70～74歳,,,1082
福井県,男性,70～74歳,,,8834
福井県,男性,70～74歳,,,246
福井県,男性,70～74歳,,,335
福井県,男性,70～74歳,,,251
福井県,男性,70～74歳,,,697
山梨県,男性,70～74歳,,,13075
山梨県,男性,70～74歳,,,210
山梨県,男性,70～74歳,,,167
山梨県,男性,70～74歳,,,122
山梨県,男性,70～74歳,,,664
長野県,男性,70～74歳,,,33340
長野県,男性,70～74歳,,,559
長野県,男性,70～74歳,,,573
長野県,男性,70～74歳,,,483
長野県,男性,70～74歳,,,1693
岐阜県,男性,70～74歳,,,28987
岐阜県,男性,70～74歳,,,620
岐阜県,男性,70～74歳,,,819
岐阜県,男性,70～74歳,,,658
岐阜県,男性,70～74歳,,,1542
静岡県,男性,70～74歳,,,48263
静岡県,男性,70～74歳,,,768
静岡県,男性,70～74歳,,,937
静岡県,男性,70～74歳,,,654
静岡県,男性,70～74歳,,,2333
愛知県,男性,70～74歳,,,87623
愛知県,男性,70～74歳,,,1680
愛知県,男性,70～74歳,,,2141
愛知県,男性,70～74歳,,,2006
愛知県,男性,70～74歳,,,4386
三重県,男性,70～74歳,,,26387
三重県,男性,70～74歳,,,586
三重県,男性,70～74歳,,,711
三重県,男性,70～74歳,,,669
三重県,男性,70～74歳,,,1441
滋賀県,男性,70～74歳,,,18211
滋賀県,男性,70～74歳,,,385
滋賀県,男性,70～74歳,,,443
滋賀県,男性,70～74歳,,,395
滋賀県,男性,70～74歳,,,992
京都府,男性,70～74歳,,,28906
京都府,男性,70～74歳,,,682
京都府,男性,70～74歳,,,616
京都府,男性,70～74歳,,,498
京都府,男性,70～74歳,,,1385
大阪府,男性,70～74歳,,,81468
大阪府,男性,70～74歳,,,1616
大阪府,男性,70～74歳,,,1713
大阪府,男性,70～74歳,,,1484
大阪府,男性,70～74歳,,,3894
兵庫県,男性,70～74歳,,,64850
兵庫県,男性,70～74歳,,,1165
兵庫県,男性,70～74歳,,,1363
兵庫県,男性,70～74歳,,,1236
兵庫県,男性,70～74歳,,,2924
奈良県,男性,70～74歳,,,16697
奈良県,男性,70～74歳,,,324
奈良県,男性,70～74歳,,,296
奈良県,男性,70～74歳,,,264
奈良県,男性,70～74歳,,,870
和歌山県,男性,70～74歳,,,12389
和歌山県,男性,70～74歳,,,270
和歌山県,男性,70～74歳,,,351
和歌山県,男性,70～74歳,,,245
和歌山県,男性,70～74歳,,,472
鳥取県,男性,70～74歳,,,6392
鳥取県,男性,70～74歳,,,84
鳥取県,男性,70～74歳,,,136
鳥取県,男性,70～74歳,,,91
鳥取県,男性,70～74歳,,,298
島根県,男性,70～74歳,,,11827
島根県,男性,70～74歳,,,246
島根県,男性,70～74歳,,,236
島根県,男性,70～74歳,,,186
島根県,男性,70～74歳,,,528
岡山県,男性,70～74歳,,,21163
岡山県,男性,70～74歳,,,431
岡山県,男性,70～74歳,,,430
岡山県,男性,70～74歳,,,358
岡山県,男性,70～74歳,,,1280
広島県,男性,70～74歳,,,29527
広島県,男性,70～74歳,,,507
広島県,男性,70～74歳,,,587
広島県,男性,70～74歳,,,555
広島県,男性,70～74歳,,,1681
山口県,男性,70～74歳,,,17171
山口県,男性,70～74歳,,,225
山口県,男性,70～74歳,,,306
山口県,男性,70～74歳,,,227
山口県,男性,70～74歳,,,854
徳島県,男性,70～74歳,,,10682
徳島県,男性,70～74歳,,,273
徳島県,男性,70～74歳,,,273
徳島県,男性,70～74歳,,,228
徳島県,男性,70～74歳,,,551
香川県,男性,70～74歳,,,14153
香川県,男性,70～74歳,,,352
香川県,男性,70～74歳,,,406
香川県,男性,70～74歳,,,294
香川県,男性,70～74歳,,,1073
愛媛県,男性,70～74歳,,,15450
愛媛県,男性,70～74歳,,,307
愛媛県,男性,70～74歳,,,290
愛媛県,男性,70～74歳,,,263
愛媛県,男性,70～74歳,,,755
高知県,男性,70～74歳,,,9500
高知県,男性,70～74歳,,,239
高知県,男性,70～74歳,,,261
高知県,男性,70～74歳,,,249
高知県,男性,70～74歳,,,507
福岡県,男性,70～74歳,,,55468
福岡県,男性,70～74歳,,,1121
福岡県,男性,70～74歳,,,1298
福岡県,男性,70～74歳,,,1193
福岡県,男性,70～74歳,,,3290
佐賀県,男性,70～74歳,,,11397
佐賀県,男性,70～74歳,,,227
佐賀県,男性,70～74歳,,,229
佐賀県,男性,70～74歳,,,217
佐賀県,男性,70～74歳,,,682
長崎県,男性,70～74歳,,,18803
長崎県,男性,70～74歳,,,335
長崎県,男性,70～74歳,,,338
長崎県,男性,70～74歳,,,348
長崎県,男性,70～74歳,,,909
熊本県,男性,70～74歳,,,22791
熊本県,男性,70～74歳,,,387
熊本県,男性,70～74歳,,,456
熊本県,男性,70～74歳,,,304
熊本県,男性,70～74歳,,,1184
大分県,男性,70～74歳,,,16394
大分県,男性,70～74歳,,,254
大分県,男性,70～74歳,,,292
大分県,男性,70～74歳,,,207
大分県,男性,70～74歳,,,982
宮崎県,男性,70～74歳,,,15619
宮崎県,男性,70～74歳,,,200
宮崎県,男性,70～74歳,,,250
宮崎県,男性,70～74歳,,,183
宮崎県,男性,70～74歳,,,740
鹿児島県,男性,70～74歳,,,25528
鹿児島県,男性,70～74歳,,,448
鹿児島県,男性,70～74歳,,,432
鹿児島県,男性,70～74歳,,,446
鹿児島県,男性,70～74歳,,,1337
沖縄県,男性,70～74歳,,,13901
沖縄県,男性,70～74歳,,,226
沖縄県,男性,70～74歳,,,217
沖縄県,男性,70～74歳,,,222
沖縄県,男性,70～74歳,,,827
北海道,女性,40～44歳,,,61603
北海道,女性,40～44歳,,,140
北海道,女性,40～44歳,,,110
