都道府県,性別,年齢区分,下限値,上限値,人数
岩手県,男性,60～64歳,35.0,40.0,930
岩手県,男性,60～64歳,40.0,inf,21482
宮城県,男性,60～64歳,0.0,35.0,668
宮城県,男性,60～64歳,35.0,40.0,1896
宮城県,男性,60～64歳,40.0,inf,37344
秋田県,男性,60～64歳,0.0,35.0,252
秋田県,男性,60～64歳,35.0,40.0,693
秋田県,男性,60～64歳,40.0,inf,17093
山形県,男性,60～64歳,0.0,35.0,373
山形県,男性,60～64歳,35.0,40.0,941
山形県,男性,60～64歳,40.0,inf,21216
福島県,男性,60～64歳,0.0,35.0,589
福島県,男性,60～64歳,35.0,40.0,1664
福島県,男性,60～64歳,40.0,inf,31185
茨城県,男性,60～64歳,0.0,35.0,733
茨城県,男性,60～64歳,35.0,40.0,2127
茨城県,男性,60～64歳,40.0,inf,42435
栃木県,男性,60～64歳,0.0,35.0,502
栃木県,男性,60～64歳,35.0,40.0,1430
栃木県,男性,60～64歳,40.0,inf,30701
群馬県,男性,60～64歳,0.0,35.0,579
群馬県,男性,60～64歳,35.0,40.0,1394
群馬県,男性,60～64歳,40.0,inf,29306
埼玉県,男性,60～64歳,0.0,35.0,1621
埼玉県,男性,60～64歳,35.0,40.0,4508
埼玉県,男性,60～64歳,40.0,inf,101210
千葉県,男性,60～64歳,0.0,35.0,1338
千葉県,男性,60～64歳,35.0,40.0,3804
千葉県,男性,60～64歳,40.0,inf,83914
東京都,男性,60～64歳,0.0,35.0,3093
東京都,男性,60～64歳,35.0,40.0,8522
東京都,男性,60～64歳,40.0,inf,193008
神奈川県,男性,60～64歳,0.0,35.0,1874
神奈川県,男性,60～64歳,35.0,40.0,5456
神奈川県,男性,60～64歳,40.0,inf,129324
新潟県,男性,60～64歳,0.0,35.0,654
新潟県,男性,60～64歳,35.0,40.0,1756
新潟県,男性,60～64歳,40.0,inf,39144
富山県,男性,60～64歳,0.0,35.0,252
富山県,男性,60～64歳,35.0,40.0,806
富山県,男性,60～64歳,40.0,inf,16995
石川県,男性,60～64歳,0.0,35.0,271
石川県,男性,60～64歳,35.0,40.0,791
石川県,男性,60～64歳,40.0,inf,17158
福井県,男性,60～64歳,0.0,35.0,226
福井県,男性,60～64歳,35.0,40.0,590
福井県,男性,60～64歳,40.0,inf,12111
山梨県,男性,60～64歳,0.0,35.0,231
山梨県,男性,60～64歳,35.0,40.0,701
山梨県,男性,60～64歳,40.0,inf,13906
長野県,男性,60～64歳,0.0,35.0,632
長野県,男性,60～64歳,35.0,40.0,1571
長野県,男性,60～64歳,40.0,inf,33431
岐阜県,男性,60～64歳,0.0,35.0,538
岐阜県,男性,60～64歳,35.0,40.0,1613
岐阜県,男性,60～64歳,40.0,inf,31023
静岡県,男性,60～64歳,0.0,35.0,894
静岡県,男性,60～64歳,35.0,40.0,2567
静岡県,男性,60～64歳,40.0,inf,59121
愛知県,男性,60～64歳,0.0,35.0,1805
愛知県,男性,60～64歳,35.0,40.0,4869
愛知県,男性,60～64歳,40.0,inf,108645
三重県,男性,60～64歳,0.0,35.0,491
三重県,男性,60～64歳,35.0,40.0,1370
三重県,男性,60～64歳,40.0,inf,27821
滋賀県,男性,60～64歳,0.0,35.0,385
滋賀県,男性,60～64歳,35.0,40.0,963
滋賀県,男性,60～64歳,40.0,inf,20761
京都府,男性,60～64歳,0.0,35.0,492
京都府,男性,60～64歳,35.0,40.0,1406
京都府,男性,60～64歳,40.0,inf,33378
大阪府,男性,60～64歳,0.0,35.0,1651
大阪府,男性,60～64歳,35.0,40.0,4481
大阪府,男性,60～64歳,40.0,inf,103634
兵庫県,男性,60～64歳,0.0,35.0,1108
兵庫県,男性,60～64歳,35.0,40.0,3263
兵庫県,男性,60～64歳,40.0,inf,75687
奈良県,男性,60～64歳,0.0,35.0,264
奈良県,男性,60～64歳,35.0,40.0,711
奈良県,男性,60～64歳,40.0,inf,17742
和歌山県,男性,60～64歳,0.0,35.0,267
和歌山県,男性,60～64歳,35.0,40.0,580
和歌山県,男性,60～64歳,40.0,inf,13179
鳥取県,男性,60～64歳,0.0,35.0,131
鳥取県,男性,60～64歳,35.0,40.0,333
鳥取県,男性,60～64歳,40.0,inf,8224
島根県,男性,60～64歳,0.0,35.0,184
島根県,男性,60～64歳,35.0,40.0,437
島根県,男性,60～64歳,40.0,inf,11364
岡山県,男性,60～64歳,0.0,35.0,457
岡山県,男性,60～64歳,35.0,40.0,1373
岡山県,男性,60～64歳,40.0,inf,25915
広島県,男性,60～64歳,0.0,35.0,642
広島県,男性,60～64歳,35.0,40.0,1709
広島県,男性,60～64歳,40.0,inf,39553
山口県,男性,60～64歳,0.0,35.0,265
山口県,男性,60～64歳,35.0,40.0,719
山口県,男性,60～64歳,40.0,inf,19010
徳島県,男性,60～64歳,0.0,35.0,247
徳島県,男性,60～64歳,35.0,40.0,525
徳島県,男性,60～64歳,40.0,inf,10355
香川県,男性,60～64歳,0.0,35.0,293
香川県,男性,60～64歳,35.0,40.0,774
香川県,男性,60～64歳,40.0,inf,13855
愛媛県,男性,60～64歳,0.0,35.0,382
愛媛県,男性,60～64歳,35.0,40.0,996
愛媛県,男性,60～64歳,40.0,inf,19528
高知県,男性,60～64歳,0.0,35.0,192
高知県,男性,60～64歳,35.0,40.0,479
高知県,男性,60～64歳,40.0,inf,9729
福岡県,男性,60～64歳,0.0,35.0,940
福岡県,男性,60～64歳,35.0,40.0,2615
福岡県,男性,60～64歳,40.0,inf,66997
佐賀県,男性,60～64歳,0.0,35.0,170
佐賀県,男性,60～64歳,35.0,40.0,482
佐賀県,男性,60～64歳,40.0,inf,12209
長崎県,男性,60～64歳,0.0,35.0,343
長崎県,男性,60～64歳,35.0,40.0,844
長崎県,男性,60～64歳,40.0,inf,19747
熊本県,男性,60～64歳,0.0,35.0,520
熊本県,男性,60～64歳,35.0,40.0,1373
熊本県,男性,60～64歳,40.0,inf,26281
大分県,男性,60～64歳,0.0,35.0,287
大分県,男性,60～64歳,35.0,40.0,832
大分県,男性,60～64歳,40.0,inf,18036
宮崎県,男性,60～64歳,0.0,35.0,318
宮崎県,男性,60～64歳,35.0,40.0,838
宮崎県,男性,60～64歳,40.0,inf,15854
鹿児島県,男性,60～64歳,0.0,35.0,491
鹿児島県,男性,60～64歳,35.0,40.0,1203
鹿児島県,男性,60～64歳,40.0,inf,25194
沖縄県,男性,60～64歳,0.0,35.0,324
沖縄県,男性,60～64歳,35.0,40.0,981
沖縄県,男性,60～64歳,40.0,inf,17462
北海道,男性,65～69歳,0.0,35.0,1043
北海道,男性,65～69歳,35.0,40.0,2698
北海道,男性,65～69歳,40.0,inf,51368
青森県,男性,65～69歳,0.0,35.0,207
青森県,男性,65～69歳,35.0,40.0,620
青森県,男性,65～69歳,40.0,inf,16949
岩手県,男性,65～69歳,0.0,35.0,415
岩手県,男性,65～69歳,35.0,40.0,923
岩手県,男性,65～69歳,40.0,inf,19055
宮城県,男性,65～69歳,0.0,35.0,732
宮城県,男性,65～69歳,35.0,40.0,1879
宮城県,男性,65～69歳,40.0,inf,33705
秋田県,男性,65～69歳,0.0,35.0,230
秋田県,男性,65～69歳,35.0,40.0,648
秋田県,男性,65～69歳,40.0,inf,15099
山形県,男性,65～69歳,0.0,35.0,348
山形県,男性,65～69歳,35.0,40.0,911
山形県,男性,65～69歳,40.0,inf,20123
福島県,男性,65～69歳,0.0,35.0,571
福島県,男性,65～69歳,35.0,40.0,1530
福島県,男性,65～69歳,40.0,inf,28439
茨城県,男性,65～69歳,0.0,35.0,717
茨城県,男性,65～69歳,35.0,40.0,1844
茨城県,男性,65～69歳,40.0,inf,36711
栃木県,男性,65～69歳,0.0,35.0,485
栃木県,男性,65～69歳,35.0,40.0,1260
栃木県,男性,65～69歳,40.0,inf,26401
群馬県,男性,65～69歳,0.0,35.0,553
群馬県,男性,65～69歳,35.0,40.0,1423
群馬県,男性,65～69歳,40.0,inf,25749
埼玉県,男性,65～69歳,0.0,35.0,1475
埼玉県,男性,65～69歳,35.0,40.0,3982
埼玉県,男性,65～69歳,40.0,inf,83408
千葉県,男性,65～69歳,0.0,35.0,1260
千葉県,男性,65～69歳,35.0,40.0,3367
千葉県,男性,65～69歳,40.0,inf,69059
東京都,男性,65～69歳,0.0,35.0,2472
東京都,男性,65～69歳,35.0,40.0,6463
東京都,男性,65～69歳,40.0,inf,135631
神奈川県,男性,65～69歳,0.0,35.0,1299
神奈川県,男性,65～69歳,35.0,40.0,3704
神奈川県,男性,65～69歳,40.0,inf,86532
新潟県,男性,65～69歳,0.0,35.0,651
新潟県,男性,65～69歳,35.0,40.0,1698
新潟県,男性,65～69歳,40.0,inf,34358
富山県,男性,65～69歳,0.0,35.0,266
富山県,男性,65～69歳,35.0,40.0,717
富山県,男性,65～69歳,40.0,inf,14077
石川県,男性,65～69歳,0.0,35.0,310
石川県,男性,65～69歳,35.0,40.0,784
石川県,男性,65～69歳,40.0,inf,14079
福井県,男性,65～69歳,0.0,35.0,211
福井県,男性,65～69歳,35.0,40.0,498
福井県,男性,65～69歳,40.0,inf,9424
山梨県,男性,65～69歳,0.0,35.0,216
山梨県,男性,65～69歳,35.0,40.0,677
山梨県,男性,65～69歳,40.0,inf,12545
長野県,男性,65～69歳,0.0,35.0,644
長野県,男性,65～69歳,35.0,40.0,1563
長野県,男性,65～69歳,40.0,inf,29547
岐阜県,男性,65～69歳,0.0,35.0,581
岐阜県,男性,65～69歳,35.0,40.0,1452
岐阜県,男性,65～69歳,40.0,inf,26227
静岡県,男性,65～69歳,0.0,35.0,862
静岡県,男性,65～69歳,35.0,40.0,2091
静岡県,男性,65～69歳,40.0,inf,45642
愛知県,男性,65～69歳,0.0,35.0,1534
愛知県,男性,65～69歳,35.0,40.0,3957
愛知県,男性,65～69歳,40.0,inf,77969
三重県,男性,65～69歳,0.0,35.0,518
三重県,男性,65～69歳,35.0,40.0,1355
三重県,男性,65～69歳,40.0,inf,22878
滋賀県,男性,65～69歳,0.0,35.0,341
滋賀県,男性,65～69歳,35.0,40.0,839
滋賀県,男性,65～69歳,40.0,inf,16782
京都府,男性,65～69歳,0.0,35.0,452
京都府,男性,65～69歳,35.0,40.0,1147
京都府,男性,65～69歳,40.0,inf,25333
大阪府,男性,65～69歳,0.0,35.0,1328
大阪府,男性,65～69歳,35.0,40.0,3428
大阪府,男性,65～69歳,40.0,inf,73537
兵庫県,男性,65～69歳,0.0,35.0,1033
兵庫県,男性,65～69歳,35.0,40.0,2725
兵庫県,男性,65～69歳,40.0,inf,59090
奈良県,男性,65～69歳,0.0,35.0,245
奈良県,男性,65～69歳,35.0,40.0,685
奈良県,男性,65～69歳,40.0,inf,14355
和歌山県,男性,65～69歳,0.0,35.0,222
和歌山県,男性,65～69歳,35.0,40.0,576
和歌山県,男性,65～69歳,40.0,inf,11018
鳥取県,男性,65～69歳,0.0,35.0,97
鳥取県,男性,65～69歳,35.0,40.0,318
鳥取県,男性,65～69歳,40.0,inf,6721
島根県,男性,65～69歳,0.0,35.0,181
島根県,男性,65～69歳,35.0,40.0,508
島根県,男性,65～69歳,40.0,inf,10493
岡山県,男性,65～69歳,0.0,35.0,477
岡山県,男性,65～69歳,35.0,40.0,1124
岡山県,男性,65～69歳,40.0,inf,21105
広島県,男性,65～69歳,0.0,35.0,515
広島県,男性,65～69歳,35.0,40.0,1315
広島県,男性,65～69歳,40.0,inf,29788
山口県,男性,65～69歳,0.0,35.0,253
山口県,男性,65～69歳,35.0,40.0,656
山口県,男性,65～69歳,40.0,inf,16049
徳島県,男性,65～69歳,0.0,35.0,237
徳島県,男性,65～69歳,35.0,40.0,564
徳島県,男性,65～69歳,40.0,inf,9453
香川県,男性,65～69歳,0.0,35.0,313
香川県,男性,65～69歳,35.0,40.0,744
香川県,男性,65～69歳,40.0,inf,12189
愛媛県,男性,65～69歳,0.0,35.0,330
愛媛県,男性,65～69歳,35.0,40.0,883
愛媛県,男性,65～69歳,40.0,inf,15307
高知県,男性,65～69歳,0.0,35.0,200
高知県,男性,65～69歳,35.0,40.0,487
高知県,男性,65～69歳,40.0,inf,8656
福岡県,男性,65～69歳,0.0,35.0,876
福岡県,男性,65～69歳,35.0,40.0,2402
福岡県,男性,65～69歳,40.0,inf,55107
佐賀県,男性,65～69歳,0.0,35.0,196
佐賀県,男性,65～69歳,35.0,40.0,535
佐賀県,男性,65～69歳,40.0,inf,11187
長崎県,男性,65～69歳,0.0,35.0,321
長崎県,男性,65～69歳,35.0,40.0,864
長崎県,男性,65～69歳,40.0,inf,17974
熊本県,男性,65～69歳,0.0,35.0,465
熊本県,男性,65～69歳,35.0,40.0,1246
熊本県,男性,65～69歳,40.0,inf,23666
大分県,男性,65～69歳,0.0,35.0,273
大分県,男性,65～69歳,35.0,40.0,756
大分県,男性,65～69歳,40.0,inf,15998
宮崎県,男性,65～69歳,0.0,35.0,322
宮崎県,男性,65～69歳,35.0,40.0,720
宮崎県,男性,65～69歳,40.0,inf,14371
鹿児島県,男性,65～69歳,0.0,35.0,495
鹿児島県,男性,65～69歳,35.0,40.0,1249
鹿児島県,男性,65～69歳,40.0,inf,23802
沖縄県,男性,65～69歳,0.0,35.0,304
沖縄県,男性,65～69歳,35.0,40.0,861
沖縄県,男性,65～69歳,40.0,inf,15339
北海道,男性,70～74歳,0.0,35.0,1007
北海道,男性,70～74歳,35.0,40.0,2475
北海道,男性,70～74歳,40.0,inf,44714
青森県,男性,70～74歳,0.0,35.0,221
青森県,男性,70～74歳,35.0,40.0,578
青森県,男性,70～74歳,40.0,inf,17217
岩手県,男性,70～74歳,0.0,35.0,476
岩手県,男性,70～74歳,35.0,40.0,1107
岩手県,男性,70～74歳,40.0,inf,20009
宮城県,男性,70～74歳,0.0,35.0,932
宮城県,男性,70～74歳,35.0,40.0,2142
宮城県,男性,70～74歳,40.0,inf,36043
秋田県,男性,70～74歳,0.0,35.0,283
秋田県,男性,70～74歳,35.0,40.0,692
秋田県,男性,70～74歳,40.0,inf,15096
山形県,男性,70～74歳,0.0,35.0,370
山形県,男性,70～74歳,35.0,40.0,965
山形県,男性,70～74歳,40.0,inf,20982
福島県,男性,70～74歳,0.0,35.0,716
福島県,男性,70～74歳,35.0,40.0,1762
福島県,男性,70～74歳,40.0,inf,29676
茨城県,男性,70～74歳,0.0,35.0,782
茨城県,男性,70～74歳,35.0,40.0,2137
茨城県,男性,70～74歳,40.0,inf,37541
栃木県,男性,70～74歳,0.0,35.0,533
栃木県,男性,70～74歳,35.0,40.0,1388
栃木県,男性,70～74歳,40.0,inf,27049
群馬県,男性,70～74歳,0.0,35.0,762
群馬県,男性,70～74歳,35.0,40.0,1739
群馬県,男性,70～74歳,40.0,inf,29621
埼玉県,男性,70～74歳,0.0,35.0,1956
埼玉県,男性,70～74歳,35.0,40.0,5029
埼玉県,男性,70～74歳,40.0,inf,98479
千葉県,男性,70～74歳,0.0,35.0,1585
千葉県,男性,70～74歳,35.0,40.0,4032
千葉県,男性,70～74歳,40.0,inf,81566
東京都,男性,70～74歳,0.0,35.0,3385
東京都,男性,70～74歳,35.0,40.0,8241
東京都,男性,70～74歳,40.0,inf,155127
神奈川県,男性,70～74歳,0.0,35.0,1582
神奈川県,男性,70～74歳,35.0,40.0,4195
神奈川県,男性,70～74歳,40.0,inf,94258
新潟県,男性,70～74歳,0.0,35.0,922
新潟県,男性,70～74歳,35.0,40.0,2093
新潟県,男性,70～74歳,40.0,inf,37461
富山県,男性,70～74歳,0.0,35.0,382
富山県,男性,70～74歳,35.0,40.0,969
富山県,男性,70～74歳,40.0,inf,16506
石川県,男性,70～74歳,0.0,35.0,544
石川県,男性,70～74歳,35.0,40.0,1173
石川県,男性,70～74歳,40.0,inf,16881
福井県,男性,70～74歳,0.0,35.0,246
福井県,男性,70～74歳,35.0,40.0,553
福井県,男性,70～74歳,40.0,inf,9594
山梨県,男性,70～74歳,0.0,35.0,309
山梨県,男性,70～74歳,35.0,40.0,784
山梨県,男性,70～74歳,40.0,inf,13172
長野県,男性,70～74歳,0.0,35.0,860
長野県,男性,70～74歳,35.0,40.0,1993
長野県,男性,70～74歳,40.0,inf,33888
岐阜県,男性,70～74歳,0.0,35.0,942
岐阜県,男性,70～74歳,35.0,40.0,1963
岐阜県,男性,70～74歳,40.0,inf,29822
静岡県,男性,70～74歳,0.0,35.0,1045
静岡県,男性,70～74歳,35.0,40.0,2616
静岡県,男性,70～74歳,40.0,inf,49460
愛知県,男性,70～74歳,0.0,35.0,2243
愛知県,男性,70～74歳,35.0,40.0,5170
愛知県,男性,70～74歳,40.0,inf,90791
三重県,男性,70～74歳,0.0,35.0,767
三重県,男性,70～74歳,35.0,40.0,1710
三重県,男性,70～74歳,40.0,inf,27475
滋賀県,男性,70～74歳,0.0,35.0,467
滋賀県,男性,70～74歳,35.0,40.0,1000
滋賀県,男性,70～74歳,40.0,inf,18995
京都府,男性,70～74歳,0.0,35.0,627
京都府,男性,70～74歳,35.0,40.0,1567
京都府,男性,70～74歳,40.0,inf,29938
大阪府,男性,70～74歳,0.0,35.0,1798
大阪府,男性,70～74歳,35.0,40.0,4406
大阪府,男性,70～74歳,40.0,inf,84150
兵庫県,男性,70～74歳,0.0,35.0,1276
兵庫県,男性,70～74歳,35.0,40.0,3291
兵庫県,男性,70～74歳,40.0,inf,67060
奈良県,男性,70～74歳,0.0,35.0,341
奈良県,男性,70～74歳,35.0,40.0,825
奈良県,男性,70～74歳,40.0,inf,17316
和歌山県,男性,70～74歳,0.0,35.0,288
和歌山県,男性,70～74歳,35.0,40.0,692
和歌山県,男性,70～74歳,40.0,inf,12777
鳥取県,男性,70～74歳,0.0,35.0,135
鳥取県,男性,70～74歳,35.0,40.0,299
鳥取県,男性,70～74歳,40.0,inf,6584
島根県,男性,70～74歳,0.0,35.0,279
島根県,男性,70～74歳,35.0,40.0,631
島根県,男性,70～74歳,40.0,inf,12162
岡山県,男性,70～74歳,0.0,35.0,594
岡山県,男性,70～74歳,35.0,40.0,1307
岡山県,男性,70～74歳,40.0,inf,21812
広島県,男性,70～74歳,0.0,35.0,573
広島県,男性,70～74歳,35.0,40.0,1416
広島県,男性,70～74歳,40.0,inf,30894
山口県,男性,70～74歳,0.0,35.0,319
山口県,男性,70～74歳,35.0,40.0,754
山口県,男性,70～74歳,40.0,inf,17738
徳島県,男性,70～74歳,0.0,35.0,360
徳島県,男性,70～74歳,35.0,40.0,739
徳島県,男性,70～74歳,40.0,inf,10916
香川県,男性,70～74歳,0.0,35.0,563
香川県,男性,70～74歳,35.0,40.0,1215
香川県,男性,70～74歳,40.0,inf,14569
愛媛県,男性,70～74歳,0.0,35.0,397
愛媛県,男性,70～74歳,35.0,40.0,954
愛媛県,男性,70～74歳,40.0,inf,15723
高知県,男性,70～74歳,0.0,35.0,244
高知県,男性,70～74歳,35.0,40.0,602
高知県,男性,70～74歳,40.0,inf,9932
福岡県,男性,70～74歳,0.0,35.0,1051
福岡県,男性,70～74歳,35.0,40.0,2868
福岡県,男性,70～74歳,40.0,inf,58546
佐賀県,男性,70～74歳,0.0,35.0,258
佐賀県,男性,70～74歳,35.0,40.0,546
佐賀県,男性,70～74歳,40.0,inf,11975
長崎県,男性,70～74歳,0.0,35.0,432
長崎県,男性,70～74歳,35.0,40.0,999
長崎県,男性,70～74歳,40.0,inf,19358
熊本県,男性,70～74歳,0.0,35.0,521
熊本県,男性,70～74歳,35.0,40.0,1259
熊本県,男性,70～74歳,40.0,inf,23374
大分県,男性,70～74歳,0.0,35.0,364
大分県,男性,70～74歳,35.0,40.0,895
大分県,男性,70～74歳,40.0,inf,16914
宮崎県,男性,70～74歳,0.0,35.0,427
宮崎県,男性,70～74歳,35.0,40.0,937
宮崎県,男性,70～74歳,40.0,inf,15650
鹿児島県,男性,70～74歳,0.0,35.0,652
鹿児島県,男性,70～74歳,35.0,40.0,1381
鹿児島県,男性,70～74歳,40.0,inf,26328
沖縄県,男性,70～74歳,0.0,35.0,313
沖縄県,男性,70～74歳,35.0,40.0,845
沖縄県,男性,70～74歳,40.0,inf,14346
北海道,女性,40～44歳,0.0,35.0,183
北海道,女性,40～44歳,35.0,40.0,632
北海道,女性,40～44歳,40.0,inf,62898
青森県,女性,40～44歳,0.0,35.0,40
青森県,女性,40～44歳,35.0,40.0,132
青森県,女性,40～44歳,40.0,inf,17251
岩手県,女性,40～44歳,0.0,35.0,49
岩手県,女性,40～44歳,35.0,40.0,170
岩手県,女性,40～44歳,40.0,inf,17994
宮城県,女性,40～44歳,0.0,35.0,121
宮城県,女性,40～44歳,35.0,40.0,380
宮城県,女性,40～44歳,40.0,inf,38084
秋田県,女性,40～44歳,0.0,35.0,28
秋田県,女性,40～44歳,35.0,40.0,163
秋田県,女性,40～44歳,40.0,inf,13992
山形県,女性,40～44歳,0.0,35.0,57
山形県,女性,40～44歳,35.0,40.0,175
山形県,女性,40～44歳,40.0,inf,19773
福島県,女性,40～44歳,0.0,35.0,77
福島県,女性,40～44歳,35.0,40.0,298
福島県,女性,40～44歳,40.0,inf,27161
茨城県,女性,40～44歳,0.0,35.0,127
茨城県,女性,40～44歳,35.0,40.0,402
茨城県,女性,40～44歳,40.0,inf,40947
栃木県,女性,40～44歳,0.0,35.0,79
栃木県,女性,40～44歳,35.0,40.0,280
栃木県,女性,40～44歳,40.0,inf,28649
群馬県,女性,40～44歳,0.0,35.0,78
群馬県,女性,40～44歳,35.0,40.0,234
群馬県,女性,40～44歳,40.0,inf,25786
埼玉県,女性,40～44歳,0.0,35.0,227
埼玉県,女性,40～44歳,35.0,40.0,899
埼玉県,女性,40～44歳,40.0,inf,105428
千葉県,女性,40～44歳,0.0,35.0,214
千葉県,女性,40～44歳,35.0,40.0,756
千葉県,女性,40～44歳,40.0,inf,90126
東京都,女性,40～44歳,0.0,35.0,569
東京都,女性,40～44歳,35.0,40.0,1824
東京都,女性,40～44歳,40.0,inf,263214
神奈川県,女性,40～44歳,0.0,35.0,281
神奈川県,女性,40～44歳,35.0,40.0,1004
神奈川県,女性,40～44歳,40.0,inf,141619
新潟県,女性,40～44歳,0.0,35.0,113
新潟県,女性,40～44歳,35.0,40.0,321
新潟県,女性,40～44歳,40.0,inf,35686
富山県,女性,40～44歳,0.0,35.0,41
富山県,女性,40～44歳,35.0,40.0,146
富山県,女性,40～44歳,40.0,inf,16595
石川県,女性,40～44歳,0.0,35.0,41
石川県,女性,40～44歳,35.0,40.0,143
石川県,女性,40～44歳,40.0,inf,18388
福井県,女性,40～44歳,0.0,35.0,35
福井県,女性,40～44歳,35.0,40.0,84
福井県,女性,40～44歳,40.0,inf,12100
山梨県,女性,40～44歳,0.0,35.0,27
山梨県,女性,40～44歳,35.0,40.0,100
山梨県,女性,40～44歳,40.0,inf,12418
長野県,女性,40～44歳,0.0,35.0,88
長野県,女性,40～44歳,35.0,40.0,283
長野県,女性,40～44歳,40.0,inf,30914
岐阜県,女性,40～44歳,0.0,35.0,73
岐阜県,女性,40～44歳,35.0,40.0,222
岐阜県,女性,40～44歳,40.0,inf,27515
静岡県,女性,40～44歳,0.0,35.0,130
静岡県,女性,40～44歳,35.0,40.0,474
静岡県,女性,40～44歳,40.0,inf,53936
愛知県,女性,40～44歳,0.0,35.0,261
愛知県,女性,40～44歳,35.0,40.0,860
愛知県,女性,40～44歳,40.0,inf,113196
三重県,女性,40～44歳,0.0,35.0,66
三重県,女性,40～44歳,35.0,40.0,255
三重県,女性,40～44歳,40.0,inf,25166
滋賀県,女性,40～44歳,0.0,35.0,72
滋賀県,女性,40～44歳,35.0,40.0,210
滋賀県,女性,40～44歳,40.0,inf,23267
京都府,女性,40～44歳,0.0,35.0,74
京都府,女性,40～44歳,35.0,40.0,262
京都府,女性,40～44歳,40.0,inf,35890
大阪府,女性,40～44歳,0.0,35.0,290
大阪府,女性,40～44歳,35.0,40.0,999
大阪府,女性,40～44歳,40.0,inf,121371
兵庫県,女性,40～44歳,0.0,35.0,159
兵庫県,女性,40～44歳,35.0,40.0,509
兵庫県,女性,40～44歳,40.0,inf,74158
奈良県,女性,40～44歳,0.0,35.0,33
奈良県,女性,40～44歳,35.0,40.0,126
奈良県,女性,40～44歳,40.0,inf,17063
和歌山県,女性,40～44歳,0.0,35.0,32
和歌山県,女性,40～44歳,35.0,40.0,96
和歌山県,女性,40～44歳,40.0,inf,11022
鳥取県,女性,40～44歳,0.0,35.0,16
鳥取県,女性,40～44歳,35.0,40.0,65
鳥取県,女性,40～44歳,40.0,inf,7894
島根県,女性,40～44歳,0.0,35.0,16
島根県,女性,40～44歳,35.0,40.0,57
島根県,女性,40～44歳,40.0,inf,10416
岡山県,女性,40～44歳,0.0,35.0,86
岡山県,女性,40～44歳,35.0,40.0,234
岡山県,女性,40～44歳,40.0,inf,26901
広島県,女性,40～44歳,0.0,35.0,82
広島県,女性,40～44歳,35.0,40.0,312
広島県,女性,40～44歳,40.0,inf,38499
山口県,女性,40～44歳,0.0,35.0,36
山口県,女性,40～44歳,35.0,40.0,105
山口県,女性,40～44歳,40.0,inf,16403
徳島県,女性,40～44歳,0.0,35.0,30
徳島県,女性,40～44歳,35.0,40.0,91
徳島県,女性,40～44歳,40.0,inf,10084
香川県,女性,40～44歳,0.0,35.0,43
香川県,女性,40～44歳,35.0,40.0,133
香川県,女性,40～44歳,40.0,inf,13826
愛媛県,女性,40～44歳,0.0,35.0,59
愛媛県,女性,40～44歳,35.0,40.0,177
愛媛県,女性,40～44歳,40.0,inf,19096
高知県,女性,40～44歳,0.0,35.0,37
高知県,女性,40～44歳,35.0,40.0,109
高知県,女性,40～44歳,40.0,inf,9848
福岡県,女性,40～44歳,0.0,35.0,128
福岡県,女性,40～44歳,35.0,40.0,534
福岡県,女性,40～44歳,40.0,inf,75269
佐賀県,女性,40～44歳,0.0,35.0,-
佐賀県,女性,40～44歳,35.0,40.0,74
佐賀県,女性,40～44歳,40.0,inf,11202
長崎県,女性,40～44歳,0.0,35.0,41
長崎県,女性,40～44歳,35.0,40.0,143
長崎県,女性,40～44歳,40.0,inf,17395
熊本県,女性,40～44歳,0.0,35.0,72
熊本県,女性,40～44歳,35.0,40.0,232
熊本県,女性,40～44歳,40.0,inf,26339
大分県,女性,40～44歳,0.0,35.0,42
大分県,女性,40～44歳,35.0,40.0,149
大分県,女性,40～44歳,40.0,inf,17352
宮崎県,女性,40～44歳,0.0,35.0,48
宮崎県,女性,40～44歳,35.0,40.0,167
宮崎県,女性,40～44歳,40.0,inf,14339
鹿児島県,女性,40～44歳,0.0,35.0,64
鹿児島県,女性,40～44歳,35.0,40.0,188
鹿児島県,女性,40～44歳,40.0,inf,20108
沖縄県,女性,40～44歳,0.0,35.0,85
沖縄県,女性,40～44歳,35.0,40.0,302
沖縄県,女性,40～44歳,40.0,inf,22021
北海道,女性,45～49歳,0.0,35.0,224
北海道,女性,45～49歳,35.0,40.0,797
北海道,女性,45～49歳,40.0,inf,77849
青森県,女性,45～49歳,0.0,35.0,44
青森県,女性,45～49歳,35.0,40.0,156
青森県,女性,45～49歳,40.0,inf,21050
岩手県,女性,45～49歳,0.0,35.0,80
岩手県,女性,45～49歳,35.0,40.0,175
岩手県,女性,45～49歳,40.0,inf,21492
宮城県,女性,45～49歳,0.0,35.0,125
宮城県,女性,45～49歳,35.0,40.0,435
宮城県,女性,45～49歳,40.0,inf,44546
秋田県,女性,45～49歳,0.0,35.0,53
秋田県,女性,45～49歳,35.0,40.0,199
秋田県,女性,45～49歳,40.0,inf,16216
山形県,女性,45～49歳,0.0,35.0,51
山形県,女性,45～49歳,35.0,40.0,219
山形県,女性,45～49歳,40.0,inf,22035
福島県,女性,45～49歳,0.0,35.0,102
福島県,女性,45～49歳,35.0,40.0,342
福島県,女性,45～49歳,40.0,inf,31700
茨城県,女性,45～49歳,0.0,35.0,140
茨城県,女性,45～49歳,35.0,40.0,508
